id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
6251,User6251,44,Non-Binary,Mobile,Side,Shopping,Morning,1.0
1787,User1787,52,Male,Tablet,Bottom,Entertainment,Night,0.0
2550,User2550,39,Non-Binary,Tablet,Side,Entertainment,Afternoon,0.0
7670,User7670,54,Female,Desktop,Top,Shopping,Night,1.0
367,User367,45,Female,Desktop,Bottom,Education,Morning,0.0
9664,User9664,27,Non-Binary,Desktop,Side,Entertainment,Morning,0.0
9992,User9992,36,Male,Desktop,Side,Shopping,Evening,1.0
9146,User9146,58,Male,Desktop,Top,Social Media,Afternoon,1.0
7330,User7330,56,Non-Binary,Mobile,Side,Education,Night,0.0
6059,User6059,43,Male,Mobile,Top,Entertainment,Night,0.0
8948,User8948,25,Non-Binary,Mobile,Bottom,Education,Evening,1.0
2934,User2934,26,Non-Binary,Desktop,Top,Education,Afternoon,1.0
5732,User5732,46,Non-Binary,Tablet,Bottom,Social Media,Morning,1.0
2913,User2913,57,Non-Binary,Mobile,Side,Social Media,Evening,1.0
7670,User7670,54,Female,Tablet,Top,Education,Night,1.0
8409,User8409,40,Non-Binary,Mobile,Top,News,Morning,0.0
8226,User8226,31,Male,Tablet,Top,Social Media,Morning,1.0
234,User234,19,Female,Tablet,Bottom,Shopping,Morning,1.0
2428,User2428,33,Non-Binary,Tablet,Side,Social Media,Morning,1.0
846,User846,34,Female,Desktop,Top,News,Morning,0.0
5567,User5567,36,Non-Binary,Tablet,Side,News,Afternoon,0.0
3604,User3604,49,Male,Tablet,Bottom,News,Morning,1.0
2032,User2032,36,Non-Binary,Desktop,Bottom,Education,Morning,1.0
7582,User7582,50,Male,Tablet,Side,Entertainment,Night,0.0
7828,User7828,29,Non-Binary,Tablet,Bottom,Entertainment,Morning,1.0
4391,User4391,39,Non-Binary,Mobile,Side,News,Night,0.0
7464,User7464,52,Non-Binary,Tablet,Bottom,News,Afternoon,0.0
9577,User9577,35,Male,Mobile,Bottom,News,Morning,0.0
4683,User4683,50,Non-Binary,Desktop,Bottom,News,Morning,0.0
9589,User9589,54,Non-Binary,Tablet,Bottom,Shopping,Night,0.0
2602,User2602,61,Female,Desktop,Side,Shopping,Afternoon,1.0
8459,User8459,38,Non-Binary,Tablet,Bottom,Entertainment,Night,1.0
8622,User8622,47,Non-Binary,Mobile,Side,Education,Night,0.0
5110,User5110,44,Female,Tablet,Top,Shopping,Morning,1.0
9572,User9572,38,Female,Mobile,Bottom,Entertainment,Morning,1.0
5194,User5194,53,Male,Mobile,Top,News,Afternoon,1.0
7512,User7512,51,Female,Mobile,Side,Education,Morning,0.0
284,User284,43,Female,Tablet,Side,Shopping,Afternoon,1.0
5818,User5818,26,Female,Tablet,Top,Social Media,Night,1.0
7471,User7471,28,Female,Mobile,Bottom,Shopping,Morning,1.0
7808,User7808,26,Female,Desktop,Top,Education,Night,1.0
7541,User7541,47,Male,Mobile,Top,Entertainment,Afternoon,0.0
4976,User4976,34,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
1820,User1820,41,Non-Binary,Tablet,Side,Social Media,Morning,0.0
6075,User6075,32,Non-Binary,Desktop,Side,Education,Night,1.0
9090,User9090,41,Male,Desktop,Side,Shopping,Morning,1.0
4756,User4756,59,Non-Binary,Mobile,Bottom,Education,Evening,1.0
4944,User4944,32,Female,Tablet,Side,Education,Afternoon,0.0
9642,User9642,35,Male,Desktop,Bottom,News,Evening,1.0
6708,User6708,40,Non-Binary,Desktop,Top,Education,Night,1.0
9868,User9868,45,Non-Binary,Tablet,Top,Entertainment,Afternoon,0.0
8530,User8530,52,Female,Mobile,Top,Social Media,Afternoon,1.0
1546,User1546,35,Female,Tablet,Side,Entertainment,Afternoon,0.0
4361,User4361,29,Male,Tablet,Side,Entertainment,Afternoon,1.0
5942,User5942,48,Non-Binary,Tablet,Bottom,Social Media,Morning,1.0
3020,User3020,37,Female,Desktop,Bottom,Entertainment,Morning,0.0
5501,User5501,28,Non-Binary,Mobile,Bottom,Social Media,Evening,1.0
8948,User8948,35,Male,Desktop,Bottom,News,Evening,1.0
7750,User7750,46,Non-Binary,Mobile,Side,Social Media,Morning,1.0
1077,User1077,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1.0
6991,User6991,36,Non-Binary,Desktop,Side,Entertainment,Afternoon,0.0
9781,User9781,44,Non-Binary,Mobile,Side,Education,Afternoon,0.0
6296,User6296,29,Non-Binary,Desktop,Bottom,Social Media,Evening,1.0
3915,User3915,32,Female,Desktop,Side,Education,Morning,1.0
7099,User7099,22,Female,Mobile,Top,Social Media,Evening,1.0
5329,User5329,54,Male,Tablet,Side,Education,Evening,1.0
4836,User4836,55,Male,Tablet,Side,Shopping,Evening,1.0
3330,User3330,49,Male,Desktop,Top,News,Afternoon,1.0
6653,User6653,57,Male,Mobile,Top,Education,Night,0.0
4707,User4707,21,Non-Binary,Desktop,Top,News,Evening,1.0
2903,User2903,47,Female,Desktop,Side,Education,Morning,0.0
4945,User4945,31,Male,Tablet,Top,Social Media,Morning,1.0
6193,User6193,47,Female,Desktop,Bottom,Shopping,Afternoon,1.0
6066,User6066,46,Male,Desktop,Side,News,Evening,1.0
5566,User5566,43,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
4871,User4871,58,Female,Desktop,Side,Education,Night,1.0
1143,User1143,34,Female,Mobile,Top,Education,Night,0.0
2057,User2057,33,Non-Binary,Mobile,Bottom,Education,Night,0.0
9572,User9572,38,Male,Mobile,Bottom,Social Media,Morning,1.0
3333,User3333,54,Male,Desktop,Top,Education,Evening,1.0
9418,User9418,20,Male,Tablet,Side,News,Night,1.0
2973,User2973,27,Non-Binary,Tablet,Bottom,Social Media,Night,1.0
4313,User4313,35,Female,Mobile,Side,Entertainment,Morning,0.0
2174,User2174,36,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1.0
2173,User2173,52,Male,Mobile,Bottom,Shopping,Night,1.0
7808,User7808,26,Female,Desktop,Top,Education,Night,1.0
5118,User5118,63,Female,Tablet,Top,Social Media,Evening,0.0
5914,User5914,47,Male,Tablet,Bottom,Social Media,Afternoon,0.0
5793,User5793,26,Female,Mobile,Top,Entertainment,Morning,0.0
6669,User6669,38,Male,Mobile,Side,News,Night,1.0
3979,User3979,63,Non-Binary,Desktop,Side,Shopping,Morning,0.0
5288,User5288,43,Female,Mobile,Top,News,Evening,0.0
5272,User5272,39,Female,Tablet,Side,Entertainment,Evening,0.0
4049,User4049,57,Female,Desktop,Top,Shopping,Night,1.0
4836,User4836,55,Non-Binary,Tablet,Side,Entertainment,Evening,1.0
9431,User9431,34,Male,Mobile,Top,Entertainment,Afternoon,1.0
1908,User1908,26,Female,Mobile,Bottom,Education,Evening,1.0
1446,User1446,41,Male,Desktop,Bottom,Entertainment,Evening,1.0
2581,User2581,26,Female,Mobile,Bottom,Education,Evening,1.0
412,User412,43,Male,Tablet,Top,News,Evening,1.0
3236,User3236,56,Female,Mobile,Bottom,Education,Morning,1.0
9992,User9992,36,Male,Desktop,Side,Shopping,Evening,1.0
6854,User6854,32,Male,Mobile,Bottom,News,Night,1.0
1650,User1650,29,Female,Desktop,Bottom,Social Media,Morning,1.0
2337,User2337,40,Male,Desktop,Top,Entertainment,Evening,1.0
760,User760,44,Non-Binary,Tablet,Bottom,News,Afternoon,0.0
878,User878,58,Male,Tablet,Bottom,Entertainment,Morning,0.0
9677,User9677,39,Non-Binary,Mobile,Bottom,Education,Night,0.0
2485,User2485,57,Non-Binary,Mobile,Bottom,News,Night,1.0
9617,User9617,63,Non-Binary,Tablet,Side,Shopping,Afternoon,1.0
805,User805,45,Male,Desktop,Bottom,Entertainment,Evening,1.0
1762,User1762,41,Male,Desktop,Side,Entertainment,Afternoon,1.0
9541,User9541,41,Non-Binary,Mobile,Bottom,Education,Afternoon,0.0
6268,User6268,42,Non-Binary,Desktop,Top,Shopping,Night,1.0
2428,User2428,33,Female,Tablet,Side,Social Media,Morning,1.0
9989,User9989,30,Female,Tablet,Side,News,Evening,0.0
6654,User6654,33,Male,Desktop,Top,Education,Afternoon,1.0
6439,User6439,33,Male,Mobile,Bottom,News,Morning,0.0
9516,User9516,40,Male,Desktop,Side,Entertainment,Morning,1.0
6140,User6140,31,Male,Mobile,Top,Entertainment,Afternoon,0.0
6365,User6365,35,Female,Desktop,Bottom,Social Media,Evening,1.0
3225,User3225,23,Non-Binary,Tablet,Bottom,Entertainment,Morning,1.0
7580,User7580,57,Male,Desktop,Bottom,Shopping,Morning,0.0
4756,User4756,59,Non-Binary,Mobile,Bottom,Education,Evening,1.0
1525,User1525,46,Male,Tablet,Top,News,Morning,0.0
5100,User5100,42,Male,Mobile,Side,Shopping,Morning,1.0
3439,User3439,32,Male,Mobile,Bottom,News,Night,0.0
2544,User2544,56,Non-Binary,Desktop,Side,Social Media,Night,0.0
3561,User3561,37,Male,Desktop,Side,Social Media,Evening,1.0
3430,User3430,61,Male,Desktop,Side,Education,Morning,1.0
6765,User6765,46,Female,Tablet,Side,Entertainment,Morning,1.0
2691,User2691,50,Non-Binary,Desktop,Bottom,News,Afternoon,1.0
1658,User1658,27,Female,Mobile,Side,News,Night,0.0
2595,User2595,28,Female,Desktop,Side,Social Media,Morning,1.0
6202,User6202,31,Female,Tablet,Bottom,Social Media,Evening,1.0
2934,User2934,32,Non-Binary,Desktop,Top,Entertainment,Afternoon,1.0
4001,User4001,35,Non-Binary,Desktop,Side,Social Media,Afternoon,0.0
8174,User8174,20,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
5878,User5878,41,Non-Binary,Tablet,Bottom,Education,Afternoon,1.0
1969,User1969,46,Non-Binary,Mobile,Bottom,Education,Night,1.0
6765,User6765,46,Female,Tablet,Side,Entertainment,Morning,1.0
1914,User1914,42,Male,Tablet,Bottom,Shopping,Night,1.0
2125,User2125,19,Non-Binary,Tablet,Side,Shopping,Evening,1.0
9888,User9888,49,Male,Mobile,Top,News,Morning,1.0
1507,User1507,36,Female,Desktop,Bottom,Entertainment,Night,0.0
1020,User1020,50,Male,Mobile,Side,Education,Evening,1.0
5412,User5412,35,Male,Mobile,Top,Education,Evening,1.0
2733,User2733,38,Non-Binary,Tablet,Bottom,Entertainment,Morning,1.0
6258,User6258,39,Female,Tablet,Top,Shopping,Night,1.0
2114,User2114,20,Male,Tablet,Bottom,Shopping,Morning,0.0
2431,User2431,42,Female,Desktop,Top,Education,Night,1.0
7266,User7266,42,Non-Binary,Tablet,Bottom,News,Afternoon,1.0
8832,User8832,37,Female,Tablet,Top,Social Media,Morning,1.0
8561,User8561,37,Male,Mobile,Bottom,News,Evening,1.0
4848,User4848,52,Female,Desktop,Bottom,Entertainment,Night,1.0
6906,User6906,40,Non-Binary,Mobile,Side,Social Media,Morning,1.0
3906,User3906,44,Non-Binary,Tablet,Bottom,Entertainment,Evening,1.0
7422,User7422,20,Male,Desktop,Top,News,Evening,1.0
4844,User4844,55,Non-Binary,Desktop,Bottom,Education,Afternoon,0.0
8044,User8044,34,Male,Tablet,Bottom,Shopping,Afternoon,0.0
9266,User9266,38,Male,Mobile,Bottom,Education,Afternoon,1.0
468,User468,33,Non-Binary,Desktop,Top,Education,Morning,0.0
7470,User7470,37,Female,Desktop,Side,News,Afternoon,0.0
9644,User9644,27,Non-Binary,Desktop,Bottom,Social Media,Morning,0.0
775,User775,45,Female,Mobile,Top,Shopping,Evening,1.0
5100,User5100,42,Female,Mobile,Side,Social Media,Morning,1.0
9791,User9791,61,Male,Desktop,Bottom,Entertainment,Afternoon,0.0
3934,User3934,38,Non-Binary,Mobile,Side,Shopping,Evening,0.0
6576,User6576,62,Female,Desktop,Bottom,Entertainment,Morning,1.0
5699,User5699,19,Male,Tablet,Top,News,Morning,1.0
6100,User6100,47,Male,Desktop,Bottom,Education,Night,1.0
3042,User3042,29,Male,Mobile,Side,Shopping,Afternoon,1.0
7993,User7993,34,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
6449,User6449,42,Female,Desktop,Top,Shopping,Night,1.0
4610,User4610,33,Female,Mobile,Bottom,Social Media,Night,0.0
7376,User7376,21,Female,Mobile,Side,News,Morning,1.0
9077,User9077,56,Male,Mobile,Bottom,Social Media,Morning,0.0
4894,User4894,33,Non-Binary,Desktop,Side,Social Media,Night,0.0
2529,User2529,62,Female,Desktop,Top,Social Media,Afternoon,1.0
2488,User2488,25,Male,Mobile,Side,Entertainment,Morning,0.0
4493,User4493,37,Male,Tablet,Side,Social Media,Night,0.0
9990,User9990,25,Female,Desktop,Side,Education,Night,1.0
250,User250,50,Non-Binary,Desktop,Bottom,News,Afternoon,1.0
2384,User2384,37,Non-Binary,Desktop,Side,Education,Afternoon,0.0
301,User301,59,Male,Tablet,Side,Social Media,Evening,1.0
9530,User9530,45,Non-Binary,Mobile,Side,Education,Afternoon,0.0
3730,User3730,46,Female,Mobile,Bottom,Social Media,Night,0.0
9755,User9755,39,Female,Desktop,Bottom,Social Media,Morning,0.0
6086,User6086,24,Male,Desktop,Bottom,Shopping,Morning,1.0
1283,User1283,57,Male,Mobile,Top,Social Media,Afternoon,0.0
2581,User2581,44,Female,Mobile,Bottom,Shopping,Evening,1.0
3908,User3908,42,Female,Desktop,Bottom,Shopping,Evening,1.0
412,User412,43,Male,Tablet,Top,News,Evening,1.0
7313,User7313,41,Non-Binary,Mobile,Side,Entertainment,Night,1.0
3324,User3324,22,Female,Tablet,Top,Entertainment,Evening,0.0
5942,User5942,47,Non-Binary,Tablet,Bottom,News,Evening,1.0
1148,User1148,25,Female,Mobile,Bottom,Social Media,Afternoon,1.0
504,User504,37,Male,Desktop,Bottom,Social Media,Afternoon,0.0
9723,User9723,26,Female,Mobile,Side,Entertainment,Evening,1.0
2032,User2032,36,Female,Desktop,Bottom,Education,Morning,1.0
6167,User6167,20,Male,Mobile,Side,Shopping,Night,1.0
4945,User4945,31,Male,Tablet,Top,Social Media,Morning,1.0
4098,User4098,44,Female,Desktop,Bottom,Entertainment,Morning,0.0
6337,User6337,42,Female,Tablet,Top,Social Media,Night,1.0
3574,User3574,19,Female,Tablet,Top,Shopping,Evening,1.0
3333,User3333,47,Male,Tablet,Top,Shopping,Morning,1.0
923,User923,35,Non-Binary,Desktop,Bottom,Shopping,Morning,0.0
6932,User6932,46,Male,Mobile,Side,Education,Night,0.0
4076,User4076,35,Female,Desktop,Bottom,Entertainment,Morning,0.0
1304,User1304,22,Male,Desktop,Bottom,Social Media,Evening,0.0
6495,User6495,42,Male,Tablet,Bottom,Education,Afternoon,1.0
3037,User3037,36,Male,Mobile,Bottom,News,Morning,1.0
1141,User1141,29,Male,Mobile,Bottom,Social Media,Afternoon,1.0
936,User936,42,Non-Binary,Desktop,Bottom,News,Afternoon,0.0
9157,User9157,41,Male,Desktop,Bottom,Entertainment,Morning,1.0
3158,User3158,47,Female,Tablet,Bottom,Education,Evening,0.0
718,User718,19,Female,Desktop,Bottom,Education,Night,0.0
7248,User7248,26,Non-Binary,Mobile,Top,Social Media,Evening,1.0
2804,User2804,38,Female,Tablet,Bottom,Education,Evening,1.0
4536,User4536,27,Male,Desktop,Side,News,Morning,0.0
9905,User9905,38,Non-Binary,Tablet,Top,Entertainment,Night,1.0
6743,User6743,26,Male,Mobile,Side,Entertainment,Evening,1.0
9231,User9231,21,Male,Desktop,Top,Shopping,Evening,1.0
1454,User1454,52,Female,Tablet,Top,Shopping,Morning,1.0
9888,User9888,49,Male,Mobile,Top,News,Morning,1.0
2358,User2358,28,Non-Binary,Tablet,Side,Shopping,Morning,0.0
1755,User1755,55,Non-Binary,Tablet,Bottom,News,Evening,1.0
4348,User4348,62,Female,Desktop,Top,Shopping,Afternoon,1.0
1878,User1878,44,Male,Tablet,Bottom,Entertainment,Morning,0.0
1908,User1908,26,Male,Mobile,Bottom,Education,Evening,1.0
3126,User3126,18,Female,Mobile,Bottom,Education,Night,0.0
5412,User5412,35,Non-Binary,Mobile,Top,Shopping,Evening,1.0
6980,User6980,62,Non-Binary,Desktop,Bottom,Social Media,Night,1.0
5209,User5209,63,Female,Mobile,Side,News,Afternoon,0.0
1372,User1372,51,Non-Binary,Tablet,Top,News,Evening,0.0
5579,User5579,47,Non-Binary,Mobile,Side,Shopping,Evening,1.0
1122,User1122,49,Non-Binary,Tablet,Top,Education,Morning,1.0
2142,User2142,34,Non-Binary,Desktop,Top,Shopping,Afternoon,1.0
1369,User1369,43,Non-Binary,Desktop,Bottom,News,Morning,1.0
7995,User7995,38,Male,Tablet,Bottom,Entertainment,Morning,0.0
2530,User2530,37,Non-Binary,Tablet,Top,Social Media,Afternoon,0.0
6849,User6849,39,Non-Binary,Mobile,Top,Entertainment,Night,1.0
2032,User2032,36,Non-Binary,Desktop,Bottom,Education,Morning,1.0
284,User284,45,Non-Binary,Mobile,Side,Shopping,Morning,1.0
2387,User2387,43,Non-Binary,Mobile,Top,Social Media,Evening,1.0
1420,User1420,62,Non-Binary,Desktop,Bottom,News,Morning,1.0
9018,User9018,28,Non-Binary,Tablet,Bottom,News,Morning,0.0
6462,User6462,36,Non-Binary,Tablet,Side,Education,Evening,1.0
4254,User4254,19,Male,Desktop,Top,Entertainment,Afternoon,1.0
7491,User7491,28,Female,Mobile,Bottom,Education,Afternoon,0.0
5194,User5194,53,Male,Mobile,Top,News,Afternoon,1.0
7785,User7785,45,Male,Desktop,Bottom,Social Media,Afternoon,0.0
1420,User1420,62,Non-Binary,Desktop,Bottom,News,Morning,1.0
9311,User9311,39,Non-Binary,Desktop,Side,Social Media,Evening,1.0
5629,User5629,37,Male,Desktop,Top,News,Night,1.0
4750,User4750,35,Male,Desktop,Bottom,Education,Morning,0.0
6161,User6161,61,Female,Tablet,Side,Entertainment,Morning,1.0
7,User7,35,Female,Tablet,Side,Education,Evening,1.0
1503,User1503,19,Male,Tablet,Side,Shopping,Afternoon,1.0
1623,User1623,50,Female,Mobile,Top,Social Media,Morning,0.0
412,User412,30,Male,Tablet,Top,News,Evening,1.0
1503,User1503,39,Female,Tablet,Side,News,Afternoon,1.0
9990,User9990,25,Male,Desktop,Side,Entertainment,Night,1.0
6409,User6409,52,Male,Desktop,Top,Entertainment,Night,1.0
1369,User1369,45,Male,Desktop,Bottom,Social Media,Morning,1.0
7674,User7674,43,Female,Tablet,Bottom,News,Afternoon,1.0
3044,User3044,34,Male,Desktop,Top,News,Night,1.0
2604,User2604,45,Female,Desktop,Top,Social Media,Afternoon,0.0
5942,User5942,46,Female,Tablet,Bottom,Education,Evening,1.0
3483,User3483,20,Male,Mobile,Side,News,Morning,1.0
6590,User6590,36,Female,Desktop,Bottom,News,Night,0.0
4694,User4694,29,Female,Mobile,Top,Entertainment,Afternoon,0.0
7151,User7151,46,Non-Binary,Tablet,Bottom,Entertainment,Morning,1.0
5285,User5285,62,Female,Mobile,Top,Social Media,Morning,0.0
8127,User8127,46,Female,Tablet,Bottom,News,Evening,1.0
1454,User1454,52,Female,Tablet,Top,Shopping,Morning,1.0
6854,User6854,24,Male,Mobile,Bottom,Education,Night,1.0
9090,User9090,20,Male,Desktop,Top,Shopping,Morning,1.0
2129,User2129,47,Female,Tablet,Bottom,Social Media,Evening,1.0
9130,User9130,41,Non-Binary,Mobile,Top,Shopping,Afternoon,0.0
2332,User2332,49,Non-Binary,Mobile,Top,Social Media,Night,0.0
6409,User6409,52,Male,Desktop,Top,Entertainment,Night,1.0
1586,User1586,38,Non-Binary,Desktop,Top,Shopping,Night,1.0
8198,User8198,53,Non-Binary,Mobile,Side,Entertainment,Morning,0.0
3729,User3729,31,Female,Desktop,Top,Shopping,Morning,0.0
9473,User9473,38,Female,Mobile,Bottom,Social Media,Morning,0.0
1972,User1972,33,Non-Binary,Desktop,Side,Shopping,Night,0.0
9990,User9990,25,Male,Desktop,Side,Education,Night,1.0
1250,User1250,33,Male,Desktop,Top,News,Morning,0.0
1091,User1091,48,Female,Desktop,Bottom,Education,Morning,0.0
7570,User7570,33,Female,Mobile,Bottom,Education,Afternoon,0.0
6094,User6094,29,Non-Binary,Tablet,Top,Social Media,Evening,1.0
7908,User7908,34,Male,Mobile,Side,Social Media,Night,0.0
277,User277,59,Male,Desktop,Top,Entertainment,Afternoon,1.0
8886,User8886,28,Female,Tablet,Side,Education,Morning,0.0
3393,User3393,34,Non-Binary,Tablet,Top,Entertainment,Morning,1.0
3768,User3768,41,Non-Binary,Mobile,Bottom,News,Evening,0.0
5501,User5501,57,Non-Binary,Mobile,Top,Social Media,Evening,1.0
6471,User6471,36,Female,Desktop,Top,Education,Evening,0.0
4742,User4742,24,Male,Desktop,Bottom,Social Media,Night,1.0
9057,User9057,38,Non-Binary,Desktop,Side,News,Afternoon,1.0
5520,User5520,41,Male,Desktop,Bottom,News,Afternoon,1.0
5100,User5100,42,Female,Mobile,Side,Shopping,Morning,1.0
2017,User2017,36,Male,Tablet,Bottom,Shopping,Evening,1.0
9966,User9966,28,Male,Mobile,Top,Education,Afternoon,1.0
7322,User7322,56,Non-Binary,Mobile,Bottom,Social Media,Afternoon,1.0
319,User319,39,Male,Desktop,Bottom,Education,Evening,0.0
6556,User6556,46,Female,Tablet,Bottom,Social Media,Morning,0.0
9555,User9555,49,Female,Tablet,Side,Entertainment,Morning,0.0
9220,User9220,21,Female,Mobile,Side,Entertainment,Night,1.0
3323,User3323,48,Female,Tablet,Side,Shopping,Afternoon,1.0
8883,User8883,48,Female,Mobile,Bottom,Education,Evening,1.0
7381,User7381,29,Non-Binary,Tablet,Side,Shopping,Night,0.0
6248,User6248,48,Female,Mobile,Top,Education,Evening,1.0
6300,User6300,42,Female,Tablet,Side,Education,Night,0.0
4836,User4836,43,Female,Tablet,Side,News,Evening,1.0
6194,User6194,44,Non-Binary,Desktop,Top,News,Evening,0.0
6296,User6296,29,Male,Desktop,Bottom,Education,Evening,1.0
6560,User6560,34,Female,Mobile,Side,News,Morning,0.0
1706,User1706,39,Female,Desktop,Bottom,Entertainment,Night,1.0
9418,User9418,20,Male,Tablet,Side,News,Night,1.0
8459,User8459,38,Female,Tablet,Bottom,News,Morning,1.0
4747,User4747,57,Non-Binary,Mobile,Bottom,Social Media,Morning,0.0
147,User147,42,Male,Desktop,Top,Shopping,Night,0.0
5520,User5520,31,Non-Binary,Desktop,Bottom,Education,Afternoon,1.0
2017,User2017,36,Male,Tablet,Bottom,Shopping,Evening,1.0
7003,User7003,35,Female,Desktop,Top,Education,Morning,0.0
6861,User6861,46,Non-Binary,Tablet,Bottom,Entertainment,Morning,1.0
7766,User7766,28,Male,Mobile,Top,Social Media,Afternoon,1.0
2597,User2597,53,Female,Mobile,Top,Shopping,Afternoon,0.0
7993,User7993,34,Non-Binary,Mobile,Bottom,Social Media,Morning,1.0
1056,User1056,34,Male,Tablet,Top,Entertainment,Afternoon,0.0
5055,User5055,45,Male,Desktop,Top,Education,Morning,1.0
2535,User2535,61,Male,Mobile,Bottom,Shopping,Evening,0.0
6075,User6075,32,Non-Binary,Desktop,Top,Shopping,Night,1.0
4836,User4836,43,Female,Tablet,Side,News,Evening,1.0
1126,User1126,32,Non-Binary,Tablet,Side,Entertainment,Afternoon,1.0
1446,User1446,36,Non-Binary,Desktop,Bottom,News,Night,1.0
1992,User1992,32,Non-Binary,Tablet,Top,Social Media,Morning,0.0
2142,User2142,34,Male,Desktop,Top,Shopping,Afternoon,1.0
3803,User3803,53,Female,Mobile,Top,Education,Morning,1.0
445,User445,57,Female,Tablet,Bottom,Education,Evening,0.0
896,User896,55,Non-Binary,Desktop,Bottom,Education,Morning,0.0
7962,User7962,58,Non-Binary,Tablet,Top,Shopping,Afternoon,1.0
8326,User8326,23,Female,Desktop,Bottom,Entertainment,Evening,1.0
250,User250,31,Non-Binary,Desktop,Bottom,Social Media,Afternoon,1.0
2542,User2542,52,Non-Binary,Desktop,Bottom,Entertainment,Evening,1.0
6576,User6576,62,Female,Desktop,Bottom,Entertainment,Morning,1.0
1497,User1497,26,Female,Desktop,Top,Shopping,Evening,0.0
