id,age,gender,device_type,ad_position,browsing_history,time_of_day
8252,32,2.0,2.0,1.0,1.0,3.0
1197,62,1.0,1.0,2.0,4.0,3.0
2289,36,0.0,0.0,0.0,3.0,2.0
1141,37,1.0,0.0,0.0,0.0,0.0
1710,37,2.0,2.0,1.0,1.0,0.0
6654,33,2.0,0.0,2.0,0.0,0.0
9894,28,0.0,1.0,2.0,2.0,0.0
5276,42,1.0,2.0,1.0,3.0,0.0
6616,63,1.0,0.0,0.0,3.0,1.0
7086,30,2.0,1.0,2.0,1.0,2.0
9136,28,2.0,0.0,1.0,2.0,0.0
911,32,2.0,0.0,2.0,1.0,3.0
5436,40,0.0,0.0,0.0,0.0,0.0
5627,22,1.0,1.0,0.0,4.0,2.0
2330,27,0.0,2.0,2.0,2.0,1.0
2044,38,0.0,1.0,2.0,2.0,1.0
9290,61,2.0,0.0,0.0,1.0,0.0
3198,35,0.0,1.0,0.0,3.0,1.0
2941,34,0.0,0.0,2.0,2.0,2.0
5194,53,1.0,1.0,2.0,2.0,0.0
6262,47,2.0,0.0,0.0,1.0,2.0
6980,62,1.0,0.0,0.0,4.0,3.0
4630,19,2.0,2.0,1.0,3.0,1.0
1908,26,1.0,1.0,0.0,0.0,1.0
9807,35,2.0,2.0,0.0,0.0,3.0
3430,61,1.0,0.0,1.0,4.0,2.0
3858,36,0.0,1.0,1.0,3.0,3.0
742,21,0.0,1.0,0.0,3.0,2.0
6180,30,1.0,1.0,2.0,2.0,0.0
4178,41,1.0,2.0,2.0,3.0,2.0
7,35,0.0,2.0,1.0,1.0,1.0
2934,26,2.0,0.0,2.0,0.0,0.0
3483,20,0.0,1.0,1.0,2.0,2.0
2722,39,2.0,0.0,2.0,1.0,1.0
4429,34,1.0,1.0,2.0,1.0,2.0
4025,41,1.0,1.0,2.0,4.0,2.0
5206,57,0.0,0.0,0.0,0.0,3.0
9527,44,1.0,0.0,1.0,2.0,0.0
2964,40,0.0,1.0,1.0,1.0,3.0
4871,58,0.0,0.0,1.0,0.0,3.0
2946,47,0.0,0.0,0.0,3.0,0.0
1136,58,2.0,1.0,1.0,0.0,2.0
3990,28,0.0,2.0,1.0,4.0,1.0
1297,60,1.0,2.0,0.0,4.0,0.0
5053,61,0.0,2.0,1.0,1.0,2.0
2727,45,2.0,1.0,0.0,1.0,0.0
1549,56,0.0,0.0,2.0,4.0,0.0
6654,33,2.0,0.0,2.0,0.0,0.0
1305,38,0.0,2.0,2.0,2.0,3.0
4144,50,1.0,2.0,0.0,4.0,2.0
218,62,0.0,2.0,2.0,2.0,1.0
9348,29,2.0,2.0,1.0,1.0,2.0
98,58,0.0,1.0,2.0,0.0,3.0
306,50,1.0,1.0,0.0,0.0,3.0
5100,42,2.0,1.0,1.0,3.0,2.0
7713,44,2.0,1.0,2.0,1.0,2.0
4898,64,0.0,0.0,1.0,0.0,0.0
4483,28,2.0,0.0,2.0,2.0,1.0
1635,54,0.0,2.0,2.0,2.0,1.0
1485,22,1.0,1.0,1.0,3.0,3.0
929,24,2.0,1.0,2.0,0.0,3.0
8081,37,0.0,0.0,0.0,1.0,3.0
6771,33,1.0,0.0,1.0,3.0,2.0
5579,33,0.0,1.0,1.0,1.0,0.0
7526,19,2.0,2.0,1.0,1.0,1.0
3750,25,1.0,2.0,1.0,3.0,3.0
9516,28,0.0,0.0,2.0,2.0,2.0
4419,59,2.0,0.0,2.0,3.0,0.0
3042,64,0.0,1.0,1.0,4.0,0.0
6573,55,2.0,0.0,1.0,1.0,1.0
3588,38,2.0,1.0,2.0,3.0,1.0
6030,46,0.0,1.0,1.0,4.0,3.0
1635,54,0.0,2.0,2.0,1.0,1.0
4848,52,0.0,0.0,0.0,2.0,3.0
3183,39,2.0,2.0,1.0,2.0,2.0
3062,34,1.0,0.0,0.0,1.0,1.0
167,47,2.0,1.0,1.0,4.0,3.0
6629,64,1.0,2.0,1.0,1.0,3.0
407,41,1.0,0.0,0.0,1.0,0.0
8018,36,1.0,0.0,1.0,2.0,2.0
375,26,2.0,1.0,2.0,4.0,1.0
1204,38,0.0,0.0,2.0,3.0,2.0
5756,51,2.0,2.0,2.0,3.0,0.0
8494,59,2.0,2.0,0.0,2.0,2.0
2373,31,1.0,0.0,0.0,4.0,3.0
4627,48,1.0,0.0,1.0,0.0,1.0
8809,42,0.0,0.0,1.0,4.0,2.0
6337,43,1.0,1.0,2.0,4.0,3.0
7438,53,2.0,1.0,1.0,2.0,2.0
4945,31,1.0,2.0,2.0,4.0,2.0
6654,33,2.0,0.0,2.0,0.0,0.0
3072,32,2.0,1.0,0.0,4.0,3.0
228,46,0.0,1.0,2.0,4.0,1.0
9603,28,2.0,2.0,0.0,0.0,0.0
5329,54,0.0,2.0,1.0,0.0,1.0
7858,61,2.0,2.0,2.0,2.0,3.0
6143,29,2.0,1.0,0.0,0.0,0.0
7511,58,0.0,0.0,1.0,1.0,3.0
5942,31,2.0,2.0,0.0,4.0,1.0
1978,49,0.0,2.0,1.0,2.0,1.0
7843,28,0.0,0.0,0.0,1.0,2.0
6107,50,2.0,2.0,2.0,2.0,3.0
7674,43,0.0,2.0,0.0,2.0,2.0
8530,52,0.0,1.0,2.0,4.0,0.0
1530,42,2.0,1.0,0.0,1.0,3.0
9765,50,0.0,1.0,2.0,1.0,2.0
5818,26,2.0,2.0,2.0,4.0,3.0
2023,19,2.0,0.0,2.0,1.0,2.0
4945,31,0.0,2.0,2.0,4.0,2.0
6248,48,2.0,1.0,1.0,1.0,3.0
8631,28,0.0,2.0,2.0,3.0,2.0
9157,53,0.0,1.0,2.0,1.0,0.0
5734,44,1.0,0.0,1.0,1.0,3.0
7924,41,0.0,0.0,0.0,0.0,1.0
9227,47,2.0,1.0,1.0,3.0,2.0
5276,45,1.0,2.0,1.0,3.0,0.0
2602,61,0.0,0.0,1.0,3.0,0.0
3071,39,1.0,0.0,2.0,4.0,1.0
9807,35,2.0,2.0,0.0,0.0,3.0
7010,59,2.0,2.0,0.0,0.0,2.0
7082,43,0.0,2.0,1.0,3.0,1.0
7103,50,0.0,1.0,1.0,1.0,0.0
2428,33,0.0,2.0,1.0,3.0,2.0
4254,19,1.0,0.0,0.0,1.0,0.0
3065,36,0.0,0.0,0.0,0.0,2.0
955,47,1.0,1.0,0.0,0.0,0.0
9412,46,1.0,1.0,0.0,4.0,2.0
3933,59,2.0,2.0,0.0,3.0,3.0
4702,43,0.0,2.0,0.0,2.0,0.0
9227,46,2.0,1.0,1.0,4.0,2.0
4390,64,0.0,2.0,0.0,1.0,1.0
7542,42,2.0,2.0,0.0,4.0,1.0
7878,60,0.0,2.0,1.0,3.0,0.0
6287,40,0.0,2.0,0.0,4.0,2.0
6980,62,2.0,0.0,0.0,4.0,3.0
6989,28,1.0,1.0,1.0,3.0,0.0
8034,44,2.0,0.0,1.0,4.0,2.0
3966,28,1.0,2.0,2.0,3.0,3.0
9499,26,0.0,1.0,0.0,4.0,2.0
3014,28,1.0,1.0,2.0,1.0,0.0
3002,52,1.0,1.0,0.0,2.0,0.0
2432,42,2.0,0.0,0.0,0.0,1.0
4011,20,1.0,2.0,2.0,3.0,2.0
5629,53,1.0,2.0,2.0,1.0,3.0
7970,50,1.0,2.0,2.0,4.0,2.0
6487,19,1.0,2.0,1.0,3.0,2.0
405,51,1.0,1.0,2.0,4.0,0.0
9806,58,1.0,2.0,0.0,0.0,1.0
6189,50,0.0,1.0,2.0,1.0,3.0
2129,47,1.0,2.0,0.0,4.0,1.0
728,50,1.0,2.0,0.0,0.0,3.0
4717,59,1.0,2.0,2.0,1.0,3.0
8832,49,2.0,2.0,1.0,4.0,3.0
9629,36,0.0,2.0,1.0,2.0,2.0
1841,40,0.0,0.0,2.0,3.0,3.0
5914,47,1.0,2.0,0.0,4.0,0.0
4230,35,0.0,2.0,0.0,0.0,1.0
4742,31,1.0,0.0,0.0,2.0,3.0
3854,56,1.0,2.0,0.0,4.0,0.0
9412,34,2.0,1.0,0.0,4.0,2.0
4889,45,2.0,2.0,0.0,2.0,1.0
2891,18,0.0,1.0,0.0,0.0,3.0
3429,38,1.0,2.0,1.0,4.0,1.0
9117,43,1.0,1.0,1.0,2.0,2.0
5053,61,1.0,2.0,1.0,1.0,2.0
188,56,0.0,2.0,0.0,3.0,2.0
6094,29,2.0,2.0,2.0,4.0,1.0
5733,38,2.0,1.0,0.0,3.0,2.0
3846,38,2.0,2.0,0.0,4.0,3.0
2804,48,0.0,1.0,0.0,0.0,1.0
6268,42,0.0,0.0,2.0,1.0,3.0
5451,23,0.0,0.0,2.0,4.0,2.0
4889,45,0.0,2.0,0.0,2.0,1.0
6530,33,0.0,1.0,0.0,2.0,3.0
4913,37,1.0,2.0,0.0,3.0,2.0
316,42,2.0,0.0,2.0,4.0,3.0
3658,30,0.0,0.0,1.0,3.0,3.0
6862,29,1.0,2.0,1.0,0.0,0.0
3846,38,1.0,2.0,0.0,1.0,3.0
3583,28,0.0,1.0,1.0,0.0,1.0
5962,41,2.0,2.0,2.0,4.0,0.0
7322,53,1.0,1.0,1.0,4.0,0.0
1647,62,1.0,0.0,0.0,4.0,3.0
4057,44,1.0,0.0,1.0,0.0,1.0
8127,34,1.0,2.0,0.0,1.0,3.0
6479,43,1.0,2.0,1.0,1.0,3.0
284,43,2.0,2.0,1.0,3.0,0.0
7850,37,1.0,0.0,1.0,1.0,1.0
2428,33,1.0,2.0,1.0,1.0,2.0
1767,57,2.0,2.0,2.0,4.0,1.0
4044,41,1.0,1.0,2.0,4.0,2.0
2876,23,2.0,2.0,2.0,0.0,2.0
670,22,1.0,0.0,2.0,3.0,0.0
2129,47,0.0,2.0,0.0,4.0,1.0
1752,44,0.0,1.0,2.0,3.0,2.0
7151,45,2.0,2.0,1.0,0.0,2.0
503,43,0.0,0.0,2.0,4.0,2.0
5574,36,0.0,0.0,0.0,3.0,2.0
3483,20,2.0,1.0,1.0,2.0,2.0
1327,35,0.0,1.0,1.0,0.0,2.0
6248,48,0.0,1.0,2.0,4.0,1.0
6066,35,1.0,0.0,1.0,2.0,1.0
4266,28,2.0,0.0,1.0,2.0,2.0
284,43,1.0,2.0,0.0,3.0,0.0
5566,34,2.0,1.0,0.0,4.0,2.0
9572,38,2.0,1.0,0.0,4.0,2.0
2096,48,2.0,0.0,2.0,2.0,3.0
854,60,0.0,2.0,0.0,2.0,1.0
5006,30,0.0,2.0,0.0,4.0,1.0
326,49,2.0,0.0,2.0,1.0,3.0
3258,40,2.0,0.0,2.0,1.0,2.0
9268,36,0.0,2.0,2.0,1.0,1.0
1529,20,0.0,1.0,0.0,3.0,0.0
6258,42,2.0,2.0,2.0,3.0,3.0
6862,39,1.0,0.0,1.0,4.0,0.0
6906,30,2.0,1.0,2.0,0.0,2.0
1229,22,0.0,0.0,0.0,1.0,2.0
8747,30,1.0,0.0,0.0,0.0,3.0
5514,31,2.0,0.0,0.0,4.0,3.0
3361,46,2.0,2.0,2.0,3.0,1.0
7086,30,2.0,1.0,2.0,3.0,2.0
1635,54,0.0,2.0,2.0,2.0,1.0
4179,61,1.0,1.0,1.0,4.0,1.0
4721,61,2.0,0.0,1.0,3.0,2.0
6075,32,2.0,0.0,1.0,4.0,3.0
8789,44,0.0,0.0,2.0,1.0,1.0
1166,51,0.0,1.0,1.0,0.0,1.0
8883,48,0.0,1.0,0.0,0.0,1.0
4152,33,0.0,2.0,1.0,2.0,0.0
8515,46,2.0,1.0,0.0,1.0,3.0
8692,34,0.0,1.0,0.0,4.0,0.0
3644,26,0.0,2.0,1.0,1.0,1.0
5639,33,0.0,2.0,2.0,3.0,0.0
5523,48,2.0,2.0,2.0,3.0,0.0
2129,47,0.0,2.0,0.0,4.0,1.0
3908,50,0.0,0.0,0.0,1.0,1.0
9676,21,1.0,1.0,2.0,2.0,2.0
2471,41,2.0,2.0,0.0,3.0,3.0
4827,36,1.0,1.0,0.0,0.0,2.0
6576,62,0.0,0.0,0.0,1.0,2.0
4288,62,2.0,2.0,2.0,1.0,3.0
9407,30,0.0,0.0,2.0,2.0,0.0
4254,19,1.0,0.0,0.0,0.0,0.0
5066,46,2.0,1.0,1.0,2.0,2.0
1969,46,2.0,1.0,0.0,2.0,3.0
3776,34,0.0,1.0,2.0,4.0,1.0
6167,20,1.0,1.0,1.0,3.0,3.0
8984,37,2.0,1.0,1.0,1.0,0.0
4429,34,2.0,1.0,2.0,1.0,2.0
5571,46,0.0,0.0,1.0,3.0,1.0
3101,22,1.0,0.0,1.0,3.0,2.0
1710,37,1.0,2.0,1.0,1.0,0.0
6296,29,1.0,0.0,0.0,0.0,1.0
5618,45,2.0,0.0,1.0,1.0,1.0
6100,38,2.0,0.0,0.0,0.0,2.0
8026,49,2.0,2.0,0.0,1.0,1.0
3543,53,0.0,2.0,2.0,0.0,3.0
1704,61,0.0,2.0,0.0,3.0,1.0
6654,33,0.0,0.0,2.0,0.0,0.0
5419,30,1.0,2.0,2.0,1.0,2.0
1971,53,1.0,0.0,1.0,0.0,3.0
5276,42,2.0,2.0,1.0,3.0,0.0
5030,54,0.0,2.0,2.0,0.0,2.0
1127,46,1.0,0.0,1.0,1.0,0.0
3236,56,0.0,1.0,0.0,0.0,2.0
9966,35,0.0,1.0,2.0,0.0,0.0
2691,50,2.0,0.0,0.0,2.0,0.0
2021,41,1.0,1.0,0.0,4.0,3.0
5881,26,2.0,2.0,2.0,1.0,2.0
3604,49,2.0,2.0,0.0,1.0,2.0
7002,44,2.0,2.0,1.0,2.0,1.0
2239,25,1.0,1.0,0.0,1.0,0.0
1253,36,0.0,0.0,0.0,3.0,2.0
4465,36,1.0,1.0,1.0,4.0,1.0
9418,20,1.0,2.0,1.0,2.0,3.0
6471,36,0.0,0.0,2.0,0.0,1.0
3644,26,0.0,2.0,1.0,1.0,1.0
161,40,1.0,2.0,1.0,2.0,1.0
6765,46,0.0,2.0,1.0,1.0,2.0
564,36,0.0,0.0,0.0,0.0,2.0
8732,33,0.0,1.0,0.0,4.0,3.0
5418,34,1.0,1.0,2.0,1.0,1.0
6167,20,1.0,1.0,1.0,3.0,3.0
5574,52,0.0,0.0,0.0,4.0,0.0
9983,43,1.0,0.0,1.0,4.0,3.0
24,32,0.0,2.0,1.0,2.0,0.0
674,52,0.0,2.0,1.0,1.0,1.0
5412,35,0.0,1.0,2.0,1.0,1.0
3109,52,1.0,2.0,1.0,1.0,1.0
8411,40,1.0,2.0,0.0,0.0,1.0
5684,56,1.0,2.0,1.0,2.0,1.0
1077,35,2.0,1.0,2.0,1.0,0.0
9473,38,0.0,1.0,0.0,4.0,2.0
1741,45,0.0,1.0,0.0,1.0,3.0
6018,64,0.0,1.0,2.0,1.0,0.0
2265,31,1.0,0.0,0.0,4.0,3.0
8892,40,1.0,2.0,1.0,4.0,3.0
5881,26,2.0,2.0,2.0,1.0,2.0
5699,19,0.0,2.0,2.0,2.0,2.0
6811,24,1.0,1.0,0.0,0.0,1.0
8753,35,2.0,2.0,2.0,1.0,2.0
389,31,2.0,2.0,2.0,4.0,0.0
3674,37,2.0,2.0,1.0,1.0,2.0
2266,38,2.0,1.0,0.0,4.0,3.0
1561,56,2.0,1.0,2.0,0.0,3.0
6094,29,2.0,1.0,2.0,4.0,1.0
6202,34,0.0,2.0,0.0,3.0,3.0
4938,41,1.0,0.0,1.0,4.0,1.0
5057,24,0.0,2.0,2.0,0.0,0.0
8883,48,0.0,1.0,0.0,0.0,1.0
7534,24,0.0,1.0,1.0,4.0,2.0
5198,47,1.0,0.0,0.0,0.0,3.0
5501,28,2.0,1.0,0.0,4.0,1.0
6743,26,2.0,1.0,1.0,1.0,1.0
1369,45,2.0,0.0,0.0,4.0,2.0
5531,34,1.0,0.0,2.0,2.0,3.0
7741,27,2.0,2.0,1.0,2.0,1.0
4518,37,0.0,1.0,0.0,4.0,3.0
6592,59,2.0,0.0,1.0,1.0,1.0
9617,63,2.0,2.0,1.0,3.0,0.0
7138,26,1.0,2.0,2.0,4.0,3.0
5055,45,1.0,0.0,2.0,0.0,2.0
5501,28,2.0,1.0,0.0,2.0,1.0
6094,29,2.0,2.0,2.0,4.0,1.0
150,47,2.0,2.0,0.0,4.0,1.0
368,43,0.0,0.0,1.0,0.0,1.0
9684,63,0.0,2.0,0.0,1.0,0.0
255,31,0.0,0.0,1.0,1.0,2.0
8259,42,0.0,0.0,0.0,0.0,1.0
8253,57,2.0,0.0,0.0,1.0,3.0
3003,64,1.0,1.0,1.0,3.0,2.0
255,57,1.0,0.0,0.0,1.0,3.0
2542,58,2.0,1.0,1.0,1.0,1.0
2818,52,0.0,2.0,2.0,3.0,2.0
429,45,0.0,0.0,0.0,0.0,2.0
4021,38,0.0,1.0,1.0,0.0,2.0
6441,37,1.0,0.0,2.0,4.0,3.0
7268,28,0.0,0.0,0.0,2.0,1.0
148,34,0.0,0.0,0.0,1.0,3.0
3299,44,2.0,2.0,1.0,3.0,1.0
6657,22,0.0,0.0,0.0,2.0,3.0
3330,49,2.0,1.0,2.0,2.0,2.0
4073,40,1.0,0.0,2.0,1.0,1.0
1077,58,0.0,0.0,2.0,4.0,0.0
3226,50,2.0,1.0,2.0,0.0,2.0
9642,46,2.0,1.0,0.0,3.0,0.0
3246,35,0.0,1.0,2.0,0.0,0.0
7361,36,0.0,1.0,2.0,1.0,0.0
2712,37,0.0,1.0,2.0,2.0,0.0
9842,43,2.0,1.0,2.0,3.0,0.0
8861,55,1.0,1.0,2.0,4.0,2.0
3297,18,1.0,2.0,0.0,0.0,3.0
7450,43,0.0,0.0,1.0,2.0,3.0
7652,40,1.0,1.0,0.0,2.0,2.0
4481,31,2.0,2.0,1.0,3.0,2.0
1171,42,0.0,1.0,0.0,4.0,3.0
1474,31,1.0,0.0,1.0,1.0,2.0
1301,27,1.0,0.0,1.0,1.0,2.0
9966,28,1.0,1.0,2.0,2.0,0.0
9992,36,1.0,0.0,1.0,3.0,1.0
5498,42,0.0,2.0,1.0,0.0,2.0
6884,34,1.0,0.0,2.0,4.0,3.0
1136,58,1.0,1.0,1.0,0.0,2.0
6401,45,0.0,1.0,1.0,4.0,2.0
1127,46,2.0,0.0,1.0,3.0,0.0
8284,42,0.0,2.0,0.0,3.0,2.0
786,55,2.0,1.0,2.0,2.0,0.0
3352,49,2.0,0.0,1.0,4.0,2.0
911,32,2.0,0.0,2.0,1.0,3.0
9231,21,1.0,0.0,2.0,3.0,1.0
9806,36,1.0,2.0,0.0,0.0,1.0
8684,51,2.0,2.0,2.0,3.0,0.0
2311,41,2.0,0.0,0.0,1.0,0.0
1041,37,0.0,1.0,1.0,1.0,2.0
3854,56,1.0,2.0,0.0,4.0,0.0
6241,33,0.0,1.0,1.0,2.0,2.0
2721,45,1.0,1.0,1.0,4.0,0.0
5464,41,2.0,1.0,0.0,1.0,3.0
448,18,0.0,0.0,1.0,1.0,0.0
5631,64,1.0,1.0,1.0,0.0,3.0
2174,36,0.0,0.0,0.0,1.0,0.0
2174,36,1.0,0.0,0.0,1.0,0.0
7376,23,0.0,1.0,1.0,2.0,2.0
7740,39,1.0,2.0,1.0,3.0,3.0
7924,36,0.0,0.0,0.0,3.0,2.0
706,37,1.0,0.0,2.0,0.0,0.0
6487,19,1.0,2.0,1.0,3.0,2.0
7745,38,0.0,0.0,2.0,0.0,0.0
7471,28,0.0,1.0,0.0,3.0,2.0
6573,55,2.0,0.0,1.0,4.0,1.0
1410,19,0.0,0.0,2.0,3.0,1.0
2428,33,1.0,2.0,1.0,0.0,2.0
6122,40,2.0,1.0,1.0,2.0,3.0
9680,51,1.0,1.0,1.0,2.0,2.0
8970,53,1.0,1.0,1.0,4.0,0.0
6161,31,0.0,2.0,0.0,3.0,1.0
4707,21,2.0,0.0,2.0,2.0,1.0
7766,20,0.0,1.0,2.0,1.0,0.0
226,46,0.0,0.0,2.0,3.0,2.0
5761,31,2.0,1.0,2.0,4.0,2.0
1446,41,2.0,0.0,0.0,2.0,3.0
453,22,0.0,2.0,2.0,1.0,2.0
3236,53,0.0,1.0,2.0,0.0,2.0
5216,46,0.0,2.0,2.0,1.0,2.0
7618,58,1.0,0.0,0.0,1.0,1.0
7466,47,0.0,1.0,0.0,3.0,0.0
1136,58,0.0,1.0,1.0,1.0,2.0
7674,34,0.0,2.0,2.0,0.0,2.0
8530,52,0.0,1.0,2.0,4.0,0.0
7774,18,1.0,2.0,2.0,1.0,3.0
6236,43,0.0,2.0,2.0,2.0,1.0
670,45,0.0,0.0,2.0,3.0,2.0
1524,24,1.0,1.0,0.0,2.0,3.0
6511,28,0.0,1.0,2.0,4.0,2.0
7322,35,0.0,1.0,0.0,4.0,0.0
7151,47,0.0,2.0,1.0,1.0,2.0
5526,20,2.0,2.0,1.0,0.0,2.0
6553,36,2.0,0.0,0.0,0.0,2.0
6959,34,1.0,2.0,2.0,4.0,1.0
5082,44,0.0,1.0,2.0,3.0,0.0
2867,59,0.0,2.0,2.0,3.0,3.0
9397,19,1.0,2.0,2.0,1.0,1.0
9842,43,2.0,1.0,2.0,3.0,0.0
6281,53,0.0,1.0,1.0,1.0,2.0
4853,49,1.0,2.0,0.0,3.0,0.0
4756,59,2.0,1.0,0.0,4.0,1.0
5425,44,2.0,0.0,1.0,1.0,0.0
9155,29,1.0,0.0,2.0,4.0,3.0
3803,52,1.0,1.0,2.0,0.0,2.0
6315,58,2.0,0.0,2.0,4.0,0.0
1710,37,2.0,2.0,1.0,1.0,0.0
1190,46,2.0,2.0,2.0,2.0,2.0
3345,39,1.0,0.0,1.0,0.0,3.0
1126,32,2.0,2.0,1.0,1.0,0.0
2934,44,2.0,0.0,1.0,1.0,0.0
6337,30,0.0,1.0,2.0,1.0,3.0
6519,48,0.0,0.0,2.0,2.0,0.0
3236,56,0.0,1.0,0.0,0.0,2.0
9367,21,1.0,1.0,0.0,4.0,2.0
9618,48,2.0,0.0,0.0,0.0,2.0
6708,47,2.0,0.0,2.0,1.0,3.0
8253,57,2.0,0.0,0.0,1.0,3.0
9231,21,1.0,0.0,2.0,3.0,1.0
8684,36,2.0,0.0,2.0,0.0,0.0
4061,44,0.0,2.0,1.0,3.0,3.0
7,38,1.0,2.0,0.0,3.0,1.0
7099,22,0.0,1.0,2.0,1.0,1.0
8681,45,2.0,0.0,2.0,2.0,3.0
6161,61,1.0,2.0,0.0,1.0,0.0
5955,59,0.0,2.0,1.0,3.0,1.0
6863,51,1.0,0.0,1.0,0.0,2.0
2311,41,1.0,0.0,0.0,4.0,1.0
7544,26,0.0,1.0,2.0,1.0,0.0
8101,59,0.0,0.0,0.0,0.0,0.0
6287,40,0.0,2.0,0.0,4.0,2.0
2337,40,1.0,0.0,2.0,1.0,1.0
7750,46,0.0,1.0,1.0,4.0,2.0
105,53,2.0,0.0,1.0,4.0,1.0
9660,48,1.0,0.0,1.0,4.0,3.0
6576,62,0.0,0.0,0.0,1.0,2.0
9397,19,0.0,2.0,2.0,1.0,1.0
8127,31,2.0,2.0,0.0,4.0,3.0
2716,26,0.0,0.0,0.0,3.0,2.0
4871,58,1.0,0.0,1.0,0.0,3.0
5301,37,1.0,2.0,1.0,4.0,3.0
2137,20,1.0,2.0,1.0,2.0,3.0
315,30,2.0,0.0,0.0,2.0,0.0
1280,28,1.0,2.0,0.0,2.0,3.0
2297,57,1.0,2.0,1.0,0.0,2.0
6178,35,0.0,2.0,1.0,3.0,1.0
8127,36,1.0,2.0,2.0,2.0,2.0
6129,29,1.0,2.0,0.0,3.0,1.0
5055,45,1.0,0.0,2.0,0.0,2.0
9642,47,2.0,1.0,1.0,1.0,1.0
6292,30,2.0,2.0,0.0,0.0,3.0
2272,50,1.0,2.0,0.0,2.0,2.0
1805,34,1.0,1.0,2.0,0.0,0.0
1253,36,0.0,0.0,0.0,3.0,2.0
7450,43,1.0,0.0,1.0,2.0,3.0
9266,38,1.0,1.0,0.0,0.0,0.0
4756,59,2.0,1.0,0.0,0.0,1.0
2600,52,1.0,2.0,0.0,4.0,3.0
4890,43,2.0,2.0,0.0,2.0,0.0
1635,54,0.0,2.0,2.0,2.0,1.0
7450,43,0.0,0.0,1.0,2.0,3.0
5483,52,2.0,2.0,1.0,0.0,3.0
662,51,0.0,1.0,0.0,4.0,1.0
4707,35,2.0,2.0,0.0,3.0,1.0
8937,57,1.0,2.0,1.0,0.0,2.0
3236,56,0.0,1.0,0.0,3.0,2.0
8790,37,0.0,2.0,1.0,2.0,0.0
9130,41,2.0,1.0,2.0,3.0,0.0
109,35,0.0,2.0,0.0,4.0,2.0
8937,57,1.0,2.0,1.0,4.0,0.0
6094,29,2.0,1.0,2.0,4.0,1.0
7866,51,1.0,1.0,2.0,4.0,2.0
4871,58,2.0,0.0,1.0,2.0,3.0
4996,43,0.0,2.0,0.0,0.0,3.0
8476,43,2.0,0.0,0.0,4.0,3.0
6602,58,0.0,0.0,1.0,4.0,3.0
9064,41,0.0,1.0,2.0,1.0,3.0
8226,35,0.0,2.0,2.0,1.0,2.0
3297,18,0.0,2.0,0.0,4.0,3.0
5801,59,0.0,2.0,0.0,0.0,2.0
4976,34,1.0,1.0,0.0,1.0,0.0
5574,52,0.0,0.0,0.0,3.0,0.0
1755,55,2.0,2.0,0.0,4.0,1.0
6657,22,0.0,0.0,0.0,2.0,3.0
7544,35,0.0,1.0,2.0,2.0,0.0
8208,37,0.0,2.0,2.0,0.0,2.0
1141,37,1.0,0.0,0.0,3.0,0.0
9220,21,2.0,1.0,1.0,4.0,3.0
9382,31,1.0,0.0,1.0,0.0,2.0
2036,63,1.0,2.0,0.0,1.0,1.0
2428,33,2.0,2.0,1.0,4.0,2.0
1975,30,0.0,1.0,2.0,4.0,2.0
1746,54,1.0,1.0,2.0,3.0,3.0
9064,41,0.0,1.0,2.0,1.0,3.0
6880,38,0.0,1.0,1.0,2.0,3.0
2289,36,0.0,0.0,0.0,3.0,2.0
4073,40,1.0,0.0,2.0,1.0,1.0
3990,28,2.0,0.0,1.0,3.0,1.0
2595,62,0.0,0.0,0.0,2.0,2.0
9397,19,1.0,2.0,2.0,1.0,1.0
1759,46,0.0,2.0,2.0,1.0,2.0
7766,20,0.0,1.0,2.0,1.0,0.0
1428,34,2.0,0.0,2.0,1.0,1.0
4462,32,2.0,2.0,1.0,1.0,0.0
2542,58,0.0,1.0,1.0,1.0,1.0
5925,45,1.0,1.0,0.0,0.0,0.0
1214,26,0.0,1.0,0.0,3.0,1.0
9091,29,0.0,1.0,1.0,3.0,1.0
9413,35,2.0,1.0,2.0,3.0,2.0
5569,35,2.0,1.0,0.0,1.0,0.0
4976,34,0.0,1.0,0.0,1.0,2.0
8948,35,1.0,0.0,0.0,2.0,1.0
3386,62,0.0,1.0,2.0,1.0,2.0
8207,20,2.0,2.0,1.0,0.0,2.0
3014,36,0.0,1.0,2.0,0.0,0.0
6161,61,0.0,2.0,0.0,3.0,0.0
8653,37,0.0,2.0,1.0,2.0,2.0
6765,46,0.0,2.0,1.0,1.0,2.0
8863,54,2.0,2.0,1.0,1.0,0.0
7652,25,1.0,1.0,0.0,0.0,2.0
9612,41,0.0,1.0,2.0,1.0,0.0
6287,40,0.0,2.0,0.0,3.0,2.0
9753,46,1.0,2.0,2.0,1.0,3.0
9888,49,1.0,1.0,2.0,2.0,2.0
5419,50,1.0,2.0,2.0,4.0,2.0
9685,40,0.0,0.0,2.0,1.0,1.0
6831,64,0.0,1.0,2.0,3.0,0.0
5777,42,1.0,2.0,0.0,3.0,3.0
7530,51,0.0,2.0,2.0,1.0,3.0
1546,35,0.0,2.0,1.0,1.0,0.0
6980,39,2.0,0.0,0.0,4.0,3.0
8278,36,0.0,1.0,2.0,0.0,0.0
5145,59,2.0,2.0,0.0,3.0,3.0
8291,43,2.0,0.0,1.0,0.0,1.0
3215,33,1.0,1.0,1.0,4.0,0.0
3854,32,0.0,2.0,0.0,4.0,2.0
