id,full_name,age,click,gender,device_type,ad_position,browsing_history,time_of_day
2595,User2595,62,1.0,Female,Desktop,Bottom,Shopping,Morning
8041,User8041,46,1.0,Female,Mobile,Bottom,Social Media,Morning
7971,User7971,48,1.0,Non-Binary,Tablet,Top,News,Morning
1905,User1905,62,1.0,Female,Mobile,Bottom,Education,Night
6861,User6861,43,1.0,Non-Binary,Tablet,Side,Shopping,Afternoon
2125,User2125,19,1.0,Female,Tablet,Top,Entertainment,Evening
9807,User9807,35,1.0,Non-Binary,Tablet,Bottom,News,Night
8353,User8353,42,1.0,Male,Desktop,Bottom,News,Evening
4889,User4889,45,1.0,Non-Binary,Tablet,Bottom,News,Evening
8097,User8097,30,1.0,Non-Binary,Tablet,Side,Entertainment,Evening
1425,User1425,26,0.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
2337,User2337,40,1.0,Female,Desktop,Top,Entertainment,Evening
8226,User8226,35,1.0,Female,Tablet,Top,Entertainment,Morning
9707,User9707,23,0.0,Male,Desktop,Top,Shopping,Night
1253,User1253,36,1.0,Female,Desktop,Bottom,Shopping,Morning
138,User138,21,0.0,Male,Desktop,Side,News,Morning
3647,User3647,23,0.0,Male,Desktop,Bottom,Social Media,Night
2023,User2023,19,1.0,Non-Binary,Desktop,Top,Education,Morning
8061,User8061,42,0.0,Female,Tablet,Side,Shopping,Night
674,User674,47,1.0,Male,Tablet,Side,News,Evening
2125,User2125,19,1.0,Female,Tablet,Top,Shopping,Evening
9266,User9266,38,1.0,Non-Binary,Mobile,Bottom,Entertainment,Morning
2428,User2428,37,1.0,Non-Binary,Tablet,Top,Education,Morning
3742,User3742,47,0.0,Female,Desktop,Bottom,Shopping,Morning
2239,User2239,25,1.0,Female,Tablet,Bottom,Shopping,Morning
2876,User2876,23,1.0,Male,Tablet,Top,Education,Morning
5596,User5596,43,1.0,Non-Binary,Tablet,Top,Social Media,Afternoon
4087,User4087,44,0.0,Non-Binary,Desktop,Top,Social Media,Evening
3601,User3601,34,1.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
1296,User1296,34,1.0,Female,Mobile,Bottom,Education,Morning
1141,User1141,37,1.0,Male,Desktop,Bottom,Entertainment,Afternoon
5707,User5707,34,0.0,Non-Binary,Mobile,Side,Social Media,Afternoon
3440,User3440,35,0.0,Non-Binary,Desktop,Side,Social Media,Evening
9660,User9660,42,1.0,Non-Binary,Desktop,Top,Social Media,Night
8947,User8947,22,1.0,Female,Desktop,Bottom,Entertainment,Night
9172,User9172,60,0.0,Female,Mobile,Bottom,Entertainment,Evening
4732,User4732,37,0.0,Non-Binary,Tablet,Side,Entertainment,Evening
9676,User9676,21,1.0,Male,Mobile,Top,News,Morning
7968,User7968,37,0.0,Male,Mobile,Top,News,Night
4650,User4650,33,0.0,Female,Mobile,Top,Education,Night
3644,User3644,26,1.0,Female,Tablet,Side,Entertainment,Evening
6886,User6886,43,1.0,Male,Mobile,Bottom,Education,Evening
3908,User3908,50,1.0,Female,Desktop,Bottom,Education,Evening
9092,User9092,40,0.0,Female,Mobile,Side,News,Morning
2337,User2337,40,1.0,Male,Desktop,Top,Entertainment,Evening
5301,User5301,43,1.0,Male,Tablet,Top,Social Media,Night
6724,User6724,37,1.0,Female,Desktop,Top,Entertainment,Evening
8119,User8119,31,0.0,Non-Binary,Mobile,Top,Social Media,Morning
9793,User9793,43,0.0,Male,Tablet,Top,Entertainment,Evening
8373,User8373,29,1.0,Male,Desktop,Side,Shopping,Afternoon
5308,User5308,32,1.0,Non-Binary,Desktop,Side,Entertainment,Night
6287,User6287,40,1.0,Female,Tablet,Bottom,Social Media,Morning
5439,User5439,38,1.0,Female,Mobile,Side,Social Media,Afternoon
1253,User1253,36,1.0,Female,Desktop,Bottom,Shopping,Morning
4114,User4114,38,0.0,Non-Binary,Desktop,Top,Entertainment,Morning
4057,User4057,44,1.0,Non-Binary,Desktop,Side,Education,Evening
5346,User5346,30,1.0,Non-Binary,Tablet,Top,News,Morning
9786,User9786,24,0.0,Non-Binary,Desktop,Top,Shopping,Afternoon
6239,User6239,52,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
9550,User9550,42,1.0,Non-Binary,Desktop,Top,Social Media,Afternoon
1391,User1391,23,0.0,Female,Tablet,Side,Shopping,Afternoon
7152,User7152,32,1.0,Female,Tablet,Side,News,Morning
7990,User7990,38,0.0,Female,Desktop,Side,Social Media,Morning
669,User669,35,0.0,Female,Desktop,Bottom,News,Afternoon
3846,User3846,38,1.0,Non-Binary,Tablet,Bottom,Entertainment,Night
1127,User1127,36,1.0,Female,Desktop,Side,News,Morning
3014,User3014,36,1.0,Female,Mobile,Top,Education,Afternoon
2173,User2173,52,1.0,Male,Mobile,Bottom,Shopping,Night
9425,User9425,56,0.0,Female,Tablet,Top,Social Media,Afternoon
2282,User2282,50,0.0,Female,Tablet,Top,News,Evening
9367,User9367,21,0.0,Male,Mobile,Bottom,Social Media,Morning
969,User969,46,0.0,Male,Desktop,Top,Entertainment,Night
7720,User7720,46,0.0,Female,Tablet,Top,Social Media,Morning
1171,User1171,32,1.0,Female,Mobile,Bottom,News,Afternoon
2249,User2249,56,0.0,Female,Tablet,Bottom,Social Media,Evening
4836,User4836,55,1.0,Non-Binary,Tablet,Side,News,Evening
3644,User3644,26,1.0,Female,Desktop,Side,Entertainment,Morning
3940,User3940,21,0.0,Female,Desktop,Side,Social Media,Morning
2405,User2405,34,0.0,Male,Desktop,Bottom,Shopping,Morning
3558,User3558,38,0.0,Male,Desktop,Side,Shopping,Morning
2431,User2431,54,1.0,Male,Desktop,Top,Education,Night
4144,User4144,50,0.0,Male,Tablet,Bottom,Social Media,Morning
1762,User1762,41,1.0,Male,Desktop,Side,Entertainment,Afternoon
3751,User3751,47,0.0,Non-Binary,Mobile,Side,Education,Night
7647,User7647,49,1.0,Male,Desktop,Top,News,Afternoon
7151,User7151,45,1.0,Non-Binary,Tablet,Side,Education,Morning
9419,User9419,64,1.0,Male,Mobile,Side,Entertainment,Afternoon
3430,User3430,61,1.0,Male,Desktop,Side,Social Media,Morning
6768,User6768,53,0.0,Male,Mobile,Side,Shopping,Evening
5227,User5227,24,1.0,Male,Mobile,Top,Entertainment,Night
5531,User5531,34,1.0,Male,Desktop,Top,News,Night
2542,User2542,58,1.0,Non-Binary,Mobile,Side,Entertainment,Evening
9766,User9766,31,1.0,Non-Binary,Desktop,Bottom,Shopping,Evening
9949,User9949,39,0.0,Male,Desktop,Bottom,Social Media,Morning
9953,User9953,39,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
6409,User6409,52,1.0,Male,Desktop,Top,Education,Night
9050,User9050,34,0.0,Female,Desktop,Bottom,Education,Night
9174,User9174,49,0.0,Non-Binary,Tablet,Top,Education,Evening
1776,User1776,39,0.0,Female,Mobile,Top,Social Media,Morning
1612,User1612,40,1.0,Female,Mobile,Side,News,Evening
7376,User7376,21,1.0,Female,Mobile,Side,News,Morning
6462,User6462,36,1.0,Non-Binary,Tablet,Side,Education,Evening
3266,User3266,46,1.0,Male,Tablet,Top,News,Afternoon
6980,User6980,23,1.0,Female,Desktop,Bottom,Education,Night
6438,User6438,53,1.0,Non-Binary,Tablet,Top,Shopping,Night
3943,User3943,45,0.0,Male,Tablet,Side,Social Media,Afternoon
2428,User2428,33,1.0,Female,Tablet,Side,Shopping,Morning
9967,User9967,50,1.0,Female,Mobile,Bottom,Education,Evening
9617,User9617,63,1.0,Non-Binary,Tablet,Side,Shopping,Afternoon
7138,User7138,26,1.0,Male,Tablet,Top,Social Media,Night
1975,User1975,30,1.0,Female,Mobile,Top,Social Media,Morning
4976,User4976,34,1.0,Female,Mobile,Bottom,Entertainment,Afternoon
5329,User5329,54,1.0,Male,Tablet,Side,Education,Evening
8147,User8147,32,1.0,Female,Desktop,Top,Entertainment,Night
4707,User4707,21,1.0,Non-Binary,Desktop,Top,Social Media,Evening
7507,User7507,35,1.0,Non-Binary,Mobile,Top,Education,Afternoon
7154,User7154,44,0.0,Male,Desktop,Side,News,Night
620,User620,40,0.0,Non-Binary,Mobile,Bottom,Shopping,Night
3371,User3371,25,0.0,Male,Mobile,Bottom,Education,Morning
6086,User6086,24,1.0,Male,Desktop,Bottom,Shopping,Morning
2096,User2096,48,1.0,Non-Binary,Desktop,Top,Social Media,Night
1858,User1858,39,0.0,Non-Binary,Desktop,Top,Entertainment,Morning
3042,User3042,64,1.0,Female,Mobile,Side,Social Media,Afternoon
6378,User6378,51,0.0,Non-Binary,Desktop,Bottom,Social Media,Evening
8114,User8114,37,0.0,Female,Tablet,Side,Education,Afternoon
7007,User7007,52,0.0,Non-Binary,Tablet,Side,News,Afternoon
6724,User6724,37,1.0,Female,Desktop,Top,Entertainment,Evening
1650,User1650,29,1.0,Female,Desktop,Bottom,Education,Morning
9227,User9227,46,1.0,Non-Binary,Mobile,Side,Entertainment,Morning
7268,User7268,28,1.0,Female,Desktop,Bottom,Shopping,Evening
3042,User3042,38,1.0,Female,Mobile,Side,Social Media,Afternoon
1420,User1420,62,1.0,Non-Binary,Desktop,Bottom,News,Morning
7971,User7971,31,1.0,Non-Binary,Mobile,Top,News,Evening
9418,User9418,20,1.0,Male,Tablet,Side,News,Night
680,User680,32,0.0,Male,Mobile,Bottom,News,Night
985,User985,46,0.0,Male,Desktop,Top,Shopping,Afternoon
1126,User1126,31,1.0,Male,Tablet,Side,Shopping,Afternoon
8144,User8144,64,0.0,Non-Binary,Tablet,Bottom,News,Morning
2150,User2150,39,0.0,Non-Binary,Mobile,Top,Social Media,Night
5082,User5082,44,1.0,Female,Mobile,Top,Shopping,Afternoon
9419,User9419,64,1.0,Male,Mobile,Side,Social Media,Afternoon
4675,User4675,38,0.0,Female,Tablet,Top,Education,Night
5860,User5860,48,1.0,Female,Desktop,Bottom,Entertainment,Evening
1653,User1653,37,0.0,Non-Binary,Mobile,Top,News,Evening
764,User764,36,0.0,Male,Mobile,Side,Education,Morning
6457,User6457,51,0.0,Male,Desktop,Side,Education,Afternoon
1935,User1935,30,1.0,Female,Desktop,Bottom,Entertainment,Afternoon
3908,User3908,50,1.0,Female,Desktop,Bottom,Entertainment,Evening
1148,User1148,25,1.0,Male,Mobile,Bottom,Entertainment,Afternoon
3117,User3117,21,1.0,Female,Tablet,Bottom,Entertainment,Afternoon
8373,User8373,29,1.0,Male,Tablet,Side,News,Afternoon
2021,User2021,41,1.0,Male,Mobile,Bottom,Social Media,Night
3071,User3071,39,0.0,Male,Desktop,Top,Social Media,Evening
5543,User5543,36,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
2289,User2289,36,1.0,Female,Desktop,Bottom,Shopping,Morning
9511,User9511,37,0.0,Female,Desktop,Side,News,Evening
2425,User2425,42,0.0,Male,Tablet,Top,Entertainment,Morning
250,User250,46,1.0,Female,Mobile,Bottom,News,Afternoon
911,User911,32,1.0,Non-Binary,Desktop,Top,News,Night
112,User112,43,0.0,Non-Binary,Tablet,Top,Shopping,Evening
6287,User6287,40,1.0,Non-Binary,Tablet,Bottom,Entertainment,Morning
5732,User5732,55,1.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
4034,User4034,43,1.0,Female,Desktop,Top,Entertainment,Night
3375,User3375,52,1.0,Non-Binary,Mobile,Bottom,Education,Morning
8373,User8373,33,1.0,Male,Tablet,Bottom,Shopping,Evening
6683,User6683,32,1.0,Female,Tablet,Side,Shopping,Evening
9617,User9617,63,1.0,Male,Tablet,Side,Shopping,Afternoon
342,User342,28,0.0,Non-Binary,Mobile,Side,Social Media,Evening
4634,User4634,54,0.0,Non-Binary,Desktop,Side,Shopping,Afternoon
992,User992,51,0.0,Male,Desktop,Bottom,Education,Night
3180,User3180,41,0.0,Female,Desktop,Bottom,News,Morning
2044,User2044,31,1.0,Female,Mobile,Top,News,Evening
8631,User8631,28,1.0,Female,Desktop,Top,Education,Morning
3854,User3854,56,1.0,Male,Tablet,Bottom,Social Media,Afternoon
9504,User9504,49,1.0,Male,Desktop,Top,Shopping,Morning
9855,User9855,43,1.0,Male,Desktop,Bottom,News,Morning
228,User228,46,1.0,Non-Binary,Mobile,Top,Social Media,Evening
5579,User5579,47,1.0,Non-Binary,Mobile,Side,Shopping,Evening
4325,User4325,30,0.0,Male,Tablet,Side,Shopping,Morning
4140,User4140,42,0.0,Non-Binary,Mobile,Top,News,Afternoon
4848,User4848,58,1.0,Female,Desktop,Top,Education,Night
3641,User3641,33,1.0,Female,Tablet,Side,News,Morning
5756,User5756,51,1.0,Non-Binary,Tablet,Top,Shopping,Afternoon
9689,User9689,44,1.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
1253,User1253,36,1.0,Male,Desktop,Bottom,Entertainment,Morning
5198,User5198,47,1.0,Male,Desktop,Bottom,Education,Night
4836,User4836,55,1.0,Non-Binary,Tablet,Side,News,Evening
9149,User9149,24,1.0,Female,Mobile,Side,Entertainment,Night
1926,User1926,50,0.0,Female,Mobile,Bottom,Shopping,Night
5818,User5818,26,1.0,Non-Binary,Tablet,Top,Social Media,Night
1914,User1914,42,1.0,Male,Tablet,Bottom,Social Media,Night
7745,User7745,38,0.0,Female,Desktop,Top,Education,Afternoon
3908,User3908,50,1.0,Female,Desktop,Bottom,Social Media,Evening
3801,User3801,26,1.0,Non-Binary,Desktop,Side,Education,Afternoon
1935,User1935,30,1.0,Female,Desktop,Bottom,News,Afternoon
7941,User7941,41,1.0,Female,Desktop,Bottom,Shopping,Afternoon
5425,User5425,54,1.0,Female,Mobile,Side,Entertainment,Afternoon
9090,User9090,41,1.0,Male,Desktop,Side,News,Afternoon
5301,User5301,39,1.0,Male,Tablet,Side,News,Night
3062,User3062,34,1.0,Male,Desktop,Bottom,Entertainment,Evening
1651,User1651,35,0.0,Non-Binary,Mobile,Side,Entertainment,Afternoon
5912,User5912,41,1.0,Non-Binary,Mobile,Side,Education,Night
6581,User6581,33,1.0,Female,Mobile,Bottom,News,Night
4697,User4697,54,1.0,Male,Mobile,Side,Entertainment,Afternoon
8701,User8701,40,0.0,Female,Desktop,Top,News,Evening
1253,User1253,36,1.0,Female,Desktop,Bottom,Shopping,Morning
5324,User5324,43,1.0,Female,Mobile,Top,Social Media,Night
2913,User2913,57,1.0,Male,Mobile,Side,Social Media,Evening
3641,User3641,33,1.0,Female,Tablet,Top,Shopping,Night
5501,User5501,28,1.0,Non-Binary,Mobile,Bottom,Social Media,Evening
4459,User4459,33,0.0,Non-Binary,Desktop,Top,News,Afternoon
1704,User1704,61,1.0,Female,Tablet,Bottom,Shopping,Afternoon
5623,User5623,53,1.0,Non-Binary,Desktop,Side,Entertainment,Morning
9550,User9550,58,1.0,Non-Binary,Desktop,Top,Education,Afternoon
8916,User8916,36,0.0,Male,Tablet,Bottom,Education,Night
9180,User9180,52,0.0,Male,Desktop,Bottom,Education,Night
8726,User8726,62,1.0,Male,Desktop,Side,Education,Morning
9472,User9472,25,0.0,Male,Mobile,Side,Shopping,Evening
8972,User8972,37,0.0,Non-Binary,Tablet,Bottom,Shopping,Night
7505,User7505,34,0.0,Female,Mobile,Top,Education,Afternoon
9290,User9290,61,1.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
3333,User3333,30,1.0,Male,Tablet,Top,News,Evening
1127,User1127,46,1.0,Male,Desktop,Side,Entertainment,Afternoon
6842,User6842,37,0.0,Female,Desktop,Side,Entertainment,Afternoon
2174,User2174,36,1.0,Female,Desktop,Bottom,Entertainment,Afternoon
4254,User4254,19,1.0,Male,Desktop,Bottom,Education,Afternoon
1905,User1905,62,1.0,Female,Mobile,Bottom,Education,Night
8071,User8071,37,0.0,Non-Binary,Desktop,Bottom,News,Morning
9842,User9842,43,1.0,Non-Binary,Mobile,Top,Shopping,Afternoon
3037,User3037,36,1.0,Male,Tablet,Bottom,Shopping,Morning
8906,User8906,54,1.0,Male,Desktop,Top,Education,Night
8965,User8965,25,1.0,Female,Mobile,Bottom,Social Media,Evening
6155,User6155,57,0.0,Female,Tablet,Top,News,Evening
235,User235,55,0.0,Female,Mobile,Side,Entertainment,Morning
674,User674,52,1.0,Female,Tablet,Side,Entertainment,Evening
9766,User9766,36,1.0,Male,Tablet,Bottom,Shopping,Evening
9148,User9148,19,0.0,Male,Mobile,Bottom,Entertainment,Afternoon
9807,User9807,35,1.0,Non-Binary,Tablet,Bottom,Shopping,Night
1805,User1805,33,1.0,Male,Mobile,Top,Education,Afternoon
1524,User1524,24,1.0,Male,Mobile,Bottom,News,Night
7064,User7064,61,0.0,Male,Tablet,Side,Entertainment,Night
1524,User1524,48,1.0,Male,Tablet,Bottom,Social Media,Night
6100,User6100,28,1.0,Female,Desktop,Bottom,Education,Night
8750,User8750,27,0.0,Female,Tablet,Top,Social Media,Morning
7533,User7533,47,0.0,Female,Tablet,Side,Shopping,Night
7544,User7544,35,1.0,Female,Mobile,Top,News,Afternoon
5266,User5266,55,0.0,Non-Binary,Tablet,Bottom,Education,Night
2156,User2156,39,1.0,Female,Tablet,Side,News,Afternoon
1229,User1229,22,0.0,Female,Desktop,Bottom,Entertainment,Morning
9234,User9234,20,1.0,Male,Desktop,Top,Education,Morning
9267,User9267,47,1.0,Male,Desktop,Top,Shopping,Night
2973,User2973,35,1.0,Non-Binary,Tablet,Bottom,News,Night
7800,User7800,53,0.0,Non-Binary,Desktop,Bottom,News,Night
323,User323,38,0.0,Female,Desktop,Top,Education,Afternoon
8353,User8353,35,1.0,Male,Desktop,Bottom,News,Evening
4950,User4950,28,1.0,Male,Mobile,Side,Entertainment,Afternoon
2173,User2173,47,1.0,Non-Binary,Mobile,Bottom,Shopping,Night
1650,User1650,43,1.0,Female,Desktop,Bottom,Shopping,Morning
4956,User4956,42,0.0,Male,Mobile,Bottom,Social Media,Morning
5085,User5085,29,1.0,Non-Binary,Tablet,Top,News,Night
5526,User5526,20,0.0,Non-Binary,Tablet,Side,Education,Morning
674,User674,26,1.0,Non-Binary,Tablet,Side,Entertainment,Evening
5514,User5514,31,1.0,Male,Desktop,Side,Social Media,Night
8924,User8924,36,0.0,Non-Binary,Tablet,Top,News,Afternoon
4643,User4643,29,0.0,Female,Desktop,Top,Social Media,Night
8491,User8491,40,0.0,Male,Mobile,Top,Entertainment,Morning
8174,User8174,20,1.0,Female,Mobile,Bottom,Social Media,Afternoon
9842,User9842,43,1.0,Non-Binary,Mobile,Top,Shopping,Afternoon
5748,User5748,30,1.0,Male,Desktop,Side,Entertainment,Morning
228,User228,44,1.0,Female,Mobile,Top,Social Media,Night
7518,User7518,47,1.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
8666,User8666,57,0.0,Male,Desktop,Side,Entertainment,Night
3854,User3854,56,1.0,Non-Binary,Tablet,Bottom,News,Afternoon
9146,User9146,58,1.0,Non-Binary,Tablet,Top,News,Afternoon
2428,User2428,33,1.0,Female,Tablet,Side,Education,Morning
9057,User9057,29,1.0,Female,Mobile,Side,Shopping,Afternoon
805,User805,42,1.0,Female,Desktop,Bottom,Social Media,Evening
5924,User5924,30,0.0,Non-Binary,Tablet,Side,Education,Night
1562,User1562,51,0.0,Female,Mobile,Bottom,News,Afternoon
9290,User9290,61,1.0,Female,Desktop,Bottom,Entertainment,Afternoon
2228,User2228,44,0.0,Female,Desktop,Side,News,Evening
6730,User6730,64,0.0,Male,Mobile,Bottom,News,Night
4804,User4804,44,0.0,Non-Binary,Tablet,Bottom,Education,Afternoon
3801,User3801,26,1.0,Non-Binary,Desktop,Side,Education,Evening
6202,User6202,37,1.0,Female,Tablet,Bottom,Shopping,Night
6886,User6886,43,1.0,Male,Mobile,Bottom,Education,Evening
2913,User2913,57,1.0,Non-Binary,Mobile,Side,Social Media,Evening
8965,User8965,25,1.0,Female,Mobile,Bottom,Social Media,Afternoon
8454,User8454,18,0.0,Female,Tablet,Side,Social Media,Morning
3951,User3951,39,0.0,Non-Binary,Desktop,Top,News,Night
5699,User5699,19,1.0,Female,Tablet,Top,Entertainment,Morning
2876,User2876,23,1.0,Non-Binary,Tablet,Top,Education,Morning
8252,User8252,39,1.0,Male,Tablet,Side,Social Media,Night
5862,User5862,56,0.0,Male,Desktop,Side,News,Night
7856,User7856,63,0.0,Female,Desktop,Side,Shopping,Evening
2964,User2964,40,1.0,Non-Binary,Mobile,Side,Entertainment,Night
7172,User7172,50,0.0,Non-Binary,Tablet,Bottom,Shopping,Morning
1817,User1817,22,0.0,Non-Binary,Tablet,Bottom,News,Night
2788,User2788,26,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
8921,User8921,18,0.0,Female,Desktop,Top,Entertainment,Night
8947,User8947,22,1.0,Male,Desktop,Bottom,Entertainment,Night
1529,User1529,20,1.0,Female,Mobile,Top,Entertainment,Afternoon
9642,User9642,44,1.0,Female,Mobile,Bottom,Education,Evening
4938,User4938,41,1.0,Male,Desktop,Side,Social Media,Evening
3271,User3271,23,0.0,Male,Desktop,Top,Entertainment,Afternoon
7518,User7518,42,1.0,Non-Binary,Desktop,Bottom,Entertainment,Evening
8147,User8147,32,1.0,Female,Desktop,Top,News,Night
8837,User8837,54,0.0,Female,Tablet,Bottom,Social Media,Morning
7229,User7229,43,1.0,Non-Binary,Mobile,Top,Entertainment,Night
6337,User6337,43,1.0,Female,Mobile,Top,Social Media,Night
7498,User7498,36,1.0,Male,Mobile,Side,Shopping,Afternoon
2023,User2023,19,1.0,Non-Binary,Desktop,Top,Education,Morning
1722,User1722,36,0.0,Male,Mobile,Top,Education,Afternoon
1905,User1905,52,1.0,Non-Binary,Mobile,Bottom,Education,Night
9107,User9107,62,0.0,Male,Mobile,Top,Social Media,Morning
6765,User6765,46,1.0,Female,Tablet,Side,Entertainment,Morning
4620,User4620,43,1.0,Female,Mobile,Side,Entertainment,Night
8459,User8459,38,1.0,Non-Binary,Tablet,Bottom,Social Media,Morning
3854,User3854,56,1.0,Male,Tablet,Bottom,Social Media,Afternoon
5189,User5189,45,0.0,Female,Desktop,Bottom,Education,Morning
9157,User9157,33,1.0,Female,Mobile,Bottom,Entertainment,Afternoon
3060,User3060,49,1.0,Male,Tablet,Bottom,News,Morning
8174,User8174,35,1.0,Non-Binary,Mobile,Bottom,Shopping,Afternoon
6788,User6788,18,0.0,Female,Mobile,Bottom,Social Media,Night
6959,User6959,33,1.0,Male,Desktop,Top,Social Media,Evening
6122,User6122,40,0.0,Non-Binary,Mobile,Side,News,Night
68,User68,40,0.0,Female,Tablet,Side,News,Evening
2727,User2727,29,1.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
5832,User5832,28,1.0,Non-Binary,Desktop,Side,Entertainment,Afternoon
6202,User6202,34,1.0,Female,Tablet,Bottom,Social Media,Night
1638,User1638,53,0.0,Non-Binary,Tablet,Bottom,Education,Evening
6237,User6237,32,1.0,Non-Binary,Mobile,Top,Social Media,Morning
5490,User5490,50,0.0,Non-Binary,Mobile,Top,Shopping,Morning
3741,User3741,48,0.0,Female,Mobile,Bottom,Social Media,Evening
5869,User5869,35,0.0,Non-Binary,Desktop,Side,Social Media,Evening
8774,User8774,43,0.0,Female,Desktop,Top,Shopping,Evening
6438,User6438,53,1.0,Non-Binary,Tablet,Top,Shopping,Night
1454,User1454,41,1.0,Female,Tablet,Top,Social Media,Morning
5421,User5421,47,0.0,Non-Binary,Mobile,Bottom,Entertainment,Morning
4254,User4254,19,1.0,Male,Desktop,Bottom,Entertainment,Afternoon
1178,User1178,33,1.0,Male,Desktop,Top,Social Media,Evening
4057,User4057,46,1.0,Female,Desktop,Side,Social Media,Evening
2272,User2272,52,1.0,Female,Tablet,Bottom,News,Morning
3118,User3118,57,1.0,Male,Mobile,Top,Shopping,Evening
1428,User1428,34,0.0,Non-Binary,Desktop,Top,Entertainment,Evening
3073,User3073,45,0.0,Female,Mobile,Top,Entertainment,Afternoon
7151,User7151,45,1.0,Non-Binary,Tablet,Side,News,Morning
2787,User2787,32,0.0,Non-Binary,Tablet,Top,News,Evening
5193,User5193,62,1.0,Female,Desktop,Side,Education,Evening
9527,User9527,44,0.0,Male,Desktop,Side,News,Afternoon
