full_name,age,click,gender,device_type,ad_position,browsing_history,time_of_day
User4059,27,0.0,Non-Binary,Desktop,Bottom,Social Media,Morning
User4061,44,0.0,Female,Tablet,Side,Shopping,Night
User4063,42,0.0,Non-Binary,Tablet,Side,Social Media,Morning
User4067,42,0.0,Male,Mobile,Bottom,Shopping,Night
User4069,39,0.0,Non-Binary,Desktop,Side,Shopping,Afternoon
User407,42,0.0,Male,Desktop,Side,Entertainment,Afternoon
User4073,39,1.0,Male,Desktop,Top,Entertainment,Evening
User4074,37,0.0,Male,Mobile,Side,News,Morning
User4076,42,0.0,Male,Desktop,Bottom,Entertainment,Morning
User408,42,0.0,Non-Binary,Desktop,Top,Shopping,Evening
User4086,39,1.0,Female,Desktop,Top,Entertainment,Morning
User4087,42,0.0,Non-Binary,Desktop,Top,Social Media,Evening
User4089,42,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
User4091,42,0.0,Non-Binary,Tablet,Top,News,Afternoon
User4092,47,0.0,Male,Mobile,Top,Shopping,Night
User4096,42,0.0,Male,Desktop,Bottom,News,Evening
User4098,42,0.0,Female,Desktop,Bottom,Entertainment,Morning
User4099,42,0.0,Non-Binary,Tablet,Side,Education,Morning
User4102,54,0.0,Non-Binary,Tablet,Top,News,Evening
User4103,21,0.0,Non-Binary,Desktop,Bottom,News,Night
User4106,42,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User4108,36,1.0,Non-Binary,Tablet,Top,Entertainment,Morning
User4109,42,0.0,Non-Binary,Desktop,Side,News,Evening
User4113,42,0.0,Non-Binary,Tablet,Side,News,Night
User4114,38,0.0,Non-Binary,Desktop,Top,Entertainment,Morning
User4117,32,0.0,Female,Mobile,Top,Education,Morning
User4119,30,0.0,Non-Binary,Desktop,Top,Shopping,Night
User412,39,1.0,Male,Tablet,Top,News,Evening
User4120,42,0.0,Male,Tablet,Side,Shopping,Morning
User4122,42,0.0,Female,Mobile,Top,News,Afternoon
User4123,42,0.0,Non-Binary,Desktop,Top,Shopping,Morning
User4133,42,0.0,Female,Desktop,Top,Education,Night
User4136,47,0.0,Female,Tablet,Bottom,Social Media,Morning
User4137,42,0.0,Female,Mobile,Top,Shopping,Morning
User414,42,0.0,Male,Mobile,Side,Shopping,Morning
User4140,42,0.0,Male,Mobile,Top,Social Media,Afternoon
User4141,61,0.0,Non-Binary,Tablet,Top,Social Media,Night
User4144,42,0.0,Male,Tablet,Bottom,Social Media,Morning
User4151,42,0.0,Non-Binary,Desktop,Side,News,Evening
User4152,33,0.0,Female,Tablet,Side,News,Morning
User4154,43,0.0,Female,Tablet,Side,Education,Morning
User416,42,0.0,Female,Mobile,Bottom,Social Media,Morning
User4165,53,0.0,Female,Mobile,Top,Education,Night
User4166,33,0.0,Male,Tablet,Top,News,Night
User4168,42,0.0,Male,Tablet,Bottom,News,Morning
User4169,42,0.0,Male,Tablet,Bottom,Education,Night
User4170,26,0.0,Male,Mobile,Bottom,Entertainment,Night
User4171,25,0.0,Non-Binary,Desktop,Side,Entertainment,Night
User4176,42,0.0,Male,Desktop,Bottom,Education,Afternoon
User4177,43,0.0,Female,Mobile,Bottom,Shopping,Evening
User4178,41,0.0,Male,Tablet,Top,News,Morning
User4179,61,0.0,Male,Mobile,Side,Education,Evening
User4181,59,0.0,Female,Tablet,Bottom,Entertainment,Morning
User4185,42,0.0,Non-Binary,Tablet,Side,News,Afternoon
User4191,42,0.0,Non-Binary,Mobile,Bottom,Education,Evening
User4193,23,0.0,Male,Mobile,Bottom,News,Night
User4198,21,0.0,Male,Desktop,Bottom,Entertainment,Morning
User42,42,0.0,Female,Desktop,Top,News,Night
User420,56,0.0,Non-Binary,Mobile,Top,Education,Afternoon
User4200,54,0.0,Non-Binary,Mobile,Bottom,News,Evening
User4209,29,0.0,Female,Tablet,Bottom,Shopping,Night
User421,31,0.0,Non-Binary,Mobile,Side,Shopping,Morning
User4211,42,0.0,Male,Mobile,Side,Shopping,Morning
User4212,42,0.0,Non-Binary,Tablet,Top,News,Evening
User4215,46,0.0,Non-Binary,Desktop,Top,Entertainment,Morning
User4222,59,0.0,Male,Desktop,Side,News,Night
User4225,44,0.0,Non-Binary,Mobile,Side,Entertainment,Night
User4227,48,0.0,Male,Desktop,Top,Education,Evening
User4228,39,1.0,Male,Desktop,Side,Social Media,Morning
User4229,23,0.0,Male,Mobile,Side,Education,Afternoon
User423,42,0.0,Male,Tablet,Top,Shopping,Morning
User4230,35,1.0,Female,Tablet,Top,Education,Evening
User4231,42,0.0,Female,Desktop,Side,Social Media,Evening
User4232,42,0.0,Non-Binary,Tablet,Side,Entertainment,Evening
User4233,44,0.0,Male,Mobile,Top,Entertainment,Morning
User4235,59,0.0,Non-Binary,Tablet,Side,Shopping,Morning
User4236,51,0.0,Female,Desktop,Bottom,Social Media,Night
User4244,42,0.0,Male,Tablet,Side,Education,Evening
User425,61,0.0,Male,Desktop,Bottom,News,Afternoon
User4250,42,0.0,Female,Tablet,Top,Education,Evening
User4254,19,1.0,Male,Desktop,Bottom,Entertainment,Afternoon
User4255,42,0.0,Female,Mobile,Top,Entertainment,Afternoon
User4258,42,0.0,Female,Desktop,Bottom,News,Afternoon
User4260,21,0.0,Non-Binary,Desktop,Side,Shopping,Evening
User4263,40,0.0,Female,Tablet,Side,News,Morning
User4266,28,1.0,Male,Desktop,Side,News,Morning
User4267,24,0.0,Female,Mobile,Top,Shopping,Night
User4268,33,0.0,Female,Mobile,Bottom,Shopping,Night
User427,34,0.0,Male,Desktop,Side,Entertainment,Afternoon
User4270,33,0.0,Non-Binary,Tablet,Bottom,Education,Morning
User4272,42,0.0,Female,Desktop,Top,Entertainment,Afternoon
User4273,42,0.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
User4274,32,0.0,Female,Desktop,Top,Shopping,Morning
User4275,42,0.0,Male,Tablet,Top,News,Evening
User4278,42,0.0,Non-Binary,Tablet,Side,Education,Night
User4279,42,0.0,Non-Binary,Mobile,Bottom,Entertainment,Night
User428,42,0.0,Female,Mobile,Top,Shopping,Night
User4281,55,0.0,Female,Mobile,Top,Education,Night
User4284,40,0.0,Non-Binary,Tablet,Side,Education,Afternoon
User4286,42,0.0,Male,Desktop,Top,Shopping,Morning
User4288,62,0.0,Non-Binary,Tablet,Top,News,Night
User429,42,0.0,Female,Desktop,Bottom,Education,Morning
User4290,42,0.0,Male,Tablet,Side,Shopping,Afternoon
User4297,42,0.0,Male,Desktop,Bottom,Social Media,Afternoon
User43,23,0.0,Male,Tablet,Bottom,Shopping,Night
User4302,42,0.0,Male,Mobile,Side,Education,Evening
User4305,42,0.0,Male,Mobile,Bottom,News,Evening
User4306,42,0.0,Non-Binary,Tablet,Side,Shopping,Evening
User4307,42,0.0,Male,Mobile,Bottom,Entertainment,Evening
User4308,42,0.0,Male,Mobile,Side,News,Morning
User4312,42,0.0,Female,Mobile,Top,Entertainment,Afternoon
User4313,42,0.0,Female,Mobile,Side,Shopping,Night
User4314,39,0.0,Male,Tablet,Top,Social Media,Morning
User4316,42,0.0,Male,Tablet,Bottom,Entertainment,Night
User4321,55,0.0,Male,Desktop,Bottom,Shopping,Afternoon
User4322,42,0.0,Non-Binary,Mobile,Side,News,Morning
User4325,42,0.0,Male,Tablet,Side,Shopping,Morning
User4330,42,0.0,Male,Tablet,Side,News,Evening
User4333,42,0.0,Male,Desktop,Top,Education,Morning
User4334,39,0.0,Female,Desktop,Bottom,Social Media,Evening
User4336,38,0.0,Female,Desktop,Top,Education,Night
User4338,42,0.0,Female,Tablet,Side,Entertainment,Morning
User4345,42,0.0,Non-Binary,Desktop,Bottom,Education,Afternoon
User4347,53,0.0,Female,Mobile,Bottom,Social Media,Evening
User4348,62,1.0,Female,Desktop,Top,Shopping,Afternoon
User4350,40,0.0,Male,Mobile,Top,Social Media,Afternoon
User4359,36,0.0,Non-Binary,Desktop,Side,Social Media,Afternoon
User4360,26,0.0,Non-Binary,Tablet,Top,News,Evening
User4361,29,1.0,Male,Tablet,Side,Education,Afternoon
User4362,64,0.0,Non-Binary,Desktop,Side,Shopping,Evening
User4363,18,0.0,Female,Mobile,Bottom,Entertainment,Night
User4364,62,0.0,Male,Mobile,Top,Social Media,Morning
User4366,43,0.0,Female,Desktop,Side,Entertainment,Night
User4370,42,0.0,Male,Tablet,Top,News,Evening
User4379,39,0.0,Male,Desktop,Top,Education,Evening
User438,39,0.0,Male,Mobile,Top,Entertainment,Afternoon
User4382,40,0.0,Female,Mobile,Bottom,Education,Morning
User4385,42,0.0,Non-Binary,Desktop,Side,Entertainment,Evening
User4389,42,0.0,Male,Desktop,Side,Education,Morning
User4390,64,0.0,Female,Tablet,Bottom,Education,Evening
User4391,39,0.0,Non-Binary,Mobile,Bottom,News,Night
User4392,42,0.0,Female,Tablet,Top,Entertainment,Afternoon
User4397,62,0.0,Female,Mobile,Top,Entertainment,Afternoon
User440,58,0.0,Non-Binary,Desktop,Side,Shopping,Afternoon
User4400,42,0.0,Non-Binary,Mobile,Top,Social Media,Night
User4401,24,0.0,Non-Binary,Tablet,Top,News,Afternoon
User4404,21,0.0,Female,Desktop,Side,Social Media,Morning
User4411,49,0.0,Female,Desktop,Side,Education,Morning
User4412,42,0.0,Male,Desktop,Side,Entertainment,Afternoon
User4415,42,0.0,Non-Binary,Tablet,Top,News,Night
User4416,24,0.0,Female,Mobile,Top,Shopping,Morning
User4419,59,0.0,Male,Desktop,Top,Social Media,Afternoon
User4422,28,0.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
User4424,42,0.0,Non-Binary,Tablet,Side,Education,Afternoon
User4427,19,0.0,Female,Mobile,Top,News,Afternoon
User4429,34,1.0,Male,Mobile,Top,Entertainment,Morning
User443,46,0.0,Male,Desktop,Bottom,Education,Afternoon
User4430,42,0.0,Non-Binary,Mobile,Side,Education,Afternoon
User4437,42,0.0,Female,Desktop,Bottom,Entertainment,Afternoon
User444,53,0.0,Non-Binary,Desktop,Side,Social Media,Evening
User4442,57,0.0,Non-Binary,Desktop,Side,Social Media,Evening
User4446,45,0.0,Male,Tablet,Bottom,Social Media,Night
User4448,28,0.0,Female,Mobile,Bottom,Education,Evening
User445,42,0.0,Female,Tablet,Bottom,Education,Evening
User4450,45,0.0,Female,Mobile,Top,Entertainment,Evening
User4456,42,0.0,Non-Binary,Mobile,Top,Education,Morning
User4457,42,0.0,Male,Desktop,Top,News,Night
User4459,42,0.0,Non-Binary,Desktop,Top,Education,Afternoon
User4461,64,0.0,Female,Tablet,Bottom,Education,Morning
User4462,52,1.0,Male,Tablet,Bottom,News,Afternoon
User4465,36,0.0,Male,Mobile,Side,Education,Evening
User4473,49,0.0,Female,Tablet,Bottom,Shopping,Morning
User4474,42,0.0,Female,Tablet,Side,Social Media,Afternoon
User4477,18,0.0,Female,Mobile,Top,Entertainment,Afternoon
User448,18,0.0,Male,Desktop,Side,Education,Afternoon
User4481,42,0.0,Non-Binary,Tablet,Side,Education,Morning
User4483,39,1.0,Non-Binary,Desktop,Top,News,Evening
User4484,48,0.0,Male,Desktop,Bottom,Education,Afternoon
User4488,31,0.0,Male,Mobile,Top,Shopping,Evening
User4489,42,0.0,Female,Tablet,Bottom,Social Media,Evening
User449,25,0.0,Female,Tablet,Side,Education,Evening
User4493,42,0.0,Male,Tablet,Side,News,Night
User4494,25,0.0,Female,Desktop,Bottom,Education,Morning
User4495,37,0.0,Male,Mobile,Side,News,Night
User4497,48,0.0,Non-Binary,Tablet,Top,Social Media,Evening
User4499,60,0.0,Non-Binary,Mobile,Top,Education,Night
User4500,34,0.0,Male,Mobile,Bottom,Social Media,Evening
User4502,59,0.0,Female,Tablet,Bottom,Social Media,Evening
User4503,52,0.0,Female,Desktop,Side,Education,Morning
User4504,42,0.0,Female,Mobile,Top,Education,Evening
User4505,42,0.0,Male,Tablet,Top,Social Media,Afternoon
User4507,42,0.0,Female,Tablet,Bottom,Education,Evening
User4508,41,0.0,Female,Mobile,Top,Social Media,Morning
User4509,29,1.0,Female,Desktop,Bottom,Education,Afternoon
User4510,46,0.0,Female,Desktop,Top,Shopping,Afternoon
User4517,35,0.0,Female,Desktop,Side,Shopping,Evening
User4518,42,0.0,Female,Mobile,Bottom,Social Media,Night
User4520,42,0.0,Female,Tablet,Bottom,News,Evening
User4524,23,0.0,Male,Tablet,Top,Education,Night
User4525,42,0.0,Female,Mobile,Top,Entertainment,Afternoon
User4527,52,0.0,Male,Mobile,Bottom,Education,Morning
User4529,55,0.0,Female,Tablet,Side,News,Afternoon
User453,39,1.0,Female,Tablet,Top,Entertainment,Afternoon
User4530,32,0.0,Male,Tablet,Side,Social Media,Night
User4534,51,0.0,Non-Binary,Desktop,Top,Shopping,Night
User4536,42,0.0,Female,Desktop,Side,Shopping,Morning
User4537,61,0.0,Male,Desktop,Bottom,Entertainment,Morning
User4539,54,1.0,Male,Mobile,Bottom,Education,Night
User4541,48,0.0,Male,Desktop,Top,Entertainment,Afternoon
User4543,23,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User4548,39,1.0,Male,Desktop,Side,Entertainment,Evening
User4552,42,0.0,Non-Binary,Tablet,Bottom,Social Media,Afternoon
User4553,27,0.0,Male,Mobile,Top,Social Media,Morning
User4554,42,0.0,Non-Binary,Mobile,Top,News,Night
User4556,29,0.0,Male,Mobile,Side,Entertainment,Afternoon
User4558,31,0.0,Non-Binary,Tablet,Bottom,News,Morning
User4559,30,0.0,Female,Desktop,Bottom,News,Night
User4560,26,0.0,Male,Desktop,Side,Shopping,Night
User4561,42,0.0,Female,Tablet,Bottom,Shopping,Morning
User4562,45,0.0,Female,Tablet,Bottom,Social Media,Afternoon
User4568,27,0.0,Non-Binary,Desktop,Top,Education,Morning
User4578,53,0.0,Female,Tablet,Top,Shopping,Night
User458,42,0.0,Non-Binary,Tablet,Top,News,Night
User4581,51,0.0,Male,Tablet,Top,Shopping,Evening
User4585,57,0.0,Male,Mobile,Bottom,Education,Afternoon
User4587,42,0.0,Male,Tablet,Top,Entertainment,Evening
User4592,42,0.0,Male,Desktop,Top,Social Media,Night
User4593,54,0.0,Male,Desktop,Side,News,Evening
User4595,42,0.0,Non-Binary,Mobile,Side,Social Media,Evening
User4605,42,0.0,Non-Binary,Desktop,Side,News,Evening
User4607,49,0.0,Female,Tablet,Bottom,Shopping,Night
User461,20,0.0,Non-Binary,Tablet,Side,Entertainment,Morning
User4610,42,0.0,Non-Binary,Desktop,Top,Social Media,Night
User4611,20,0.0,Female,Tablet,Top,Social Media,Night
User4616,42,0.0,Female,Tablet,Side,Entertainment,Evening
User4619,42,0.0,Female,Tablet,Top,Shopping,Afternoon
User462,42,0.0,Female,Desktop,Top,Entertainment,Afternoon
User4620,43,1.0,Non-Binary,Mobile,Side,Entertainment,Night
User4621,20,1.0,Non-Binary,Desktop,Top,News,Afternoon
User4625,33,0.0,Non-Binary,Mobile,Top,News,Morning
User4627,48,0.0,Male,Mobile,Side,Education,Evening
User4630,19,0.0,Non-Binary,Tablet,Side,Shopping,Evening
User4631,39,0.0,Male,Mobile,Side,Entertainment,Night
User4634,42,0.0,Non-Binary,Desktop,Side,Shopping,Afternoon
User4638,24,0.0,Female,Tablet,Side,News,Morning
User4639,32,0.0,Female,Mobile,Side,Education,Night
User4640,26,0.0,Male,Desktop,Top,Shopping,Afternoon
User4642,46,0.0,Non-Binary,Mobile,Top,Entertainment,Evening
User4643,42,0.0,Non-Binary,Desktop,Top,Education,Night
User4646,42,0.0,Female,Tablet,Side,Entertainment,Morning
User4650,42,0.0,Female,Desktop,Top,Shopping,Night
User4661,42,0.0,Non-Binary,Mobile,Bottom,Shopping,Night
User4663,50,0.0,Male,Tablet,Bottom,Entertainment,Morning
User4672,42,0.0,Male,Desktop,Bottom,Education,Afternoon
User4673,33,0.0,Female,Mobile,Top,News,Evening
User4675,42,0.0,Female,Tablet,Top,Education,Night
User4676,21,0.0,Non-Binary,Mobile,Side,Education,Night
User4677,41,0.0,Non-Binary,Mobile,Side,Education,Night
User4678,42,0.0,Female,Tablet,Side,Education,Afternoon
User4679,30,0.0,Non-Binary,Desktop,Top,Entertainment,Afternoon
User468,33,0.0,Non-Binary,Desktop,Top,Entertainment,Night
User4681,41,0.0,Male,Mobile,Top,Education,Night
User4683,50,0.0,Non-Binary,Desktop,Top,Shopping,Morning
User4684,43,0.0,Male,Tablet,Top,News,Night
User4685,58,0.0,Female,Tablet,Bottom,Education,Night
User4690,42,0.0,Male,Desktop,Side,Social Media,Morning
User4691,49,0.0,Male,Tablet,Top,Entertainment,Evening
User4694,29,0.0,Female,Mobile,Top,Entertainment,Afternoon
User4696,55,0.0,Non-Binary,Tablet,Top,News,Night
User4697,39,1.0,Female,Mobile,Side,Entertainment,Afternoon
User4698,40,0.0,Female,Mobile,Side,Shopping,Night
User470,24,0.0,Male,Mobile,Side,News,Evening
User4701,34,0.0,Male,Tablet,Top,Shopping,Afternoon
User4702,42,0.0,Female,Tablet,Bottom,News,Afternoon
User4704,42,0.0,Female,Desktop,Bottom,Shopping,Morning
User4706,42,0.0,Non-Binary,Desktop,Bottom,News,Evening
User4707,21,1.0,Non-Binary,Desktop,Top,Social Media,Evening
User4709,42,0.0,Female,Mobile,Side,News,Night
User471,40,0.0,Male,Tablet,Top,Education,Evening
User4711,42,0.0,Non-Binary,Tablet,Top,Shopping,Night
User4714,61,0.0,Female,Mobile,Top,Social Media,Morning
User4717,59,0.0,Female,Tablet,Top,Entertainment,Night
User4719,50,0.0,Female,Desktop,Top,Entertainment,Night
User472,53,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User4721,61,0.0,Non-Binary,Desktop,Side,News,Morning
User4722,42,0.0,Female,Mobile,Bottom,Shopping,Evening
User4725,42,0.0,Female,Mobile,Top,Entertainment,Morning
User4726,29,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User4732,37,0.0,Non-Binary,Tablet,Top,Shopping,Evening
User4734,63,0.0,Female,Mobile,Bottom,Social Media,Evening
User4735,59,0.0,Female,Tablet,Bottom,Social Media,Morning
User4736,42,0.0,Male,Mobile,Bottom,Shopping,Morning
User4738,42,0.0,Female,Mobile,Side,Shopping,Afternoon
User474,57,0.0,Female,Tablet,Bottom,Shopping,Evening
User4740,47,0.0,Female,Tablet,Top,Social Media,Evening
User4742,31,1.0,Male,Desktop,Bottom,Education,Night
User4743,47,0.0,Non-Binary,Desktop,Side,Social Media,Morning
User4747,57,0.0,Non-Binary,Mobile,Bottom,Social Media,Morning
User4750,42,0.0,Male,Tablet,Bottom,Shopping,Morning
User4753,42,0.0,Female,Tablet,Top,Entertainment,Night
User4754,41,0.0,Non-Binary,Tablet,Top,Education,Evening
User4756,59,1.0,Non-Binary,Mobile,Bottom,Education,Evening
User4758,56,0.0,Non-Binary,Mobile,Bottom,Entertainment,Evening
User4762,24,0.0,Male,Mobile,Side,Shopping,Morning
User4763,48,0.0,Female,Mobile,Bottom,Education,Night
User4768,38,0.0,Male,Tablet,Side,News,Evening
User4772,63,0.0,Non-Binary,Desktop,Bottom,Education,Afternoon
User4773,59,0.0,Male,Desktop,Top,Entertainment,Evening
User4775,30,0.0,Female,Tablet,Top,News,Evening
User4776,27,0.0,Female,Mobile,Bottom,Social Media,Afternoon
User4777,42,0.0,Female,Tablet,Side,Shopping,Morning
User4779,42,0.0,Male,Tablet,Top,Social Media,Afternoon
User4781,43,0.0,Male,Tablet,Bottom,Social Media,Morning
User4787,42,0.0,Male,Mobile,Side,Entertainment,Morning
User4790,36,0.0,Non-Binary,Desktop,Bottom,Shopping,Night
User4791,34,0.0,Non-Binary,Mobile,Top,News,Morning
User4793,42,0.0,Female,Desktop,Top,News,Night
User4795,42,0.0,Male,Desktop,Side,News,Afternoon
User4800,39,0.0,Non-Binary,Desktop,Top,Shopping,Morning
User4803,42,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User4804,42,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
User4805,52,0.0,Male,Mobile,Bottom,Social Media,Evening
User4819,26,0.0,Female,Desktop,Bottom,Entertainment,Afternoon
User482,39,0.0,Female,Desktop,Bottom,Shopping,Morning
User4824,61,0.0,Female,Mobile,Side,News,Morning
User4827,42,0.0,Male,Mobile,Bottom,Education,Morning
User4828,42,0.0,Male,Mobile,Side,Social Media,Afternoon
User4830,32,0.0,Female,Mobile,Bottom,Entertainment,Evening
User4833,42,0.0,Female,Desktop,Side,Social Media,Evening
User4834,42,0.0,Female,Desktop,Bottom,Social Media,Evening
User4836,55,1.0,Non-Binary,Tablet,Side,Entertainment,Evening
User484,42,0.0,Female,Tablet,Side,Education,Morning
User4840,48,0.0,Male,Desktop,Bottom,Shopping,Morning
User4841,21,0.0,Female,Tablet,Side,Education,Evening
User4842,42,0.0,Female,Tablet,Top,Shopping,Evening
User4844,55,0.0,Male,Desktop,Top,Education,Afternoon
User4845,57,0.0,Female,Desktop,Bottom,Social Media,Afternoon
User4848,39,1.0,Female,Desktop,Bottom,News,Night
User4849,50,0.0,Male,Desktop,Side,Shopping,Afternoon
User4853,39,1.0,Female,Tablet,Bottom,Shopping,Afternoon
User4854,37,0.0,Non-Binary,Desktop,Top,News,Night
User4855,42,0.0,Non-Binary,Desktop,Top,News,Morning
User4856,21,0.0,Non-Binary,Desktop,Top,Entertainment,Evening
User4858,26,0.0,Non-Binary,Tablet,Side,Social Media,Evening
User4863,47,0.0,Non-Binary,Mobile,Top,News,Morning
User4865,42,0.0,Female,Tablet,Top,Shopping,Night
User4868,42,0.0,Male,Desktop,Top,News,Morning
User4869,49,0.0,Non-Binary,Tablet,Top,Social Media,Evening
User487,28,1.0,Male,Mobile,Side,Education,Afternoon
User4871,58,1.0,Female,Desktop,Side,Entertainment,Night
User4874,42,0.0,Male,Mobile,Bottom,News,Evening
User4875,42,0.0,Male,Tablet,Side,Education,Evening
User4876,42,0.0,Non-Binary,Tablet,Bottom,Education,Night
User488,62,0.0,Non-Binary,Mobile,Side,Shopping,Night
User4883,42,0.0,Female,Desktop,Top,Entertainment,Night
User4884,23,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User4889,45,1.0,Female,Tablet,Bottom,News,Evening
User4890,43,1.0,Male,Tablet,Bottom,Education,Afternoon
User4891,45,0.0,Female,Desktop,Top,Education,Afternoon
User4894,42,0.0,Female,Desktop,Side,Education,Night
User4897,30,0.0,Female,Tablet,Top,Shopping,Morning
User4898,64,0.0,Non-Binary,Desktop,Side,Education,Afternoon
User49,42,0.0,Female,Tablet,Top,Social Media,Night
User4901,38,0.0,Male,Mobile,Top,Shopping,Evening
User4902,51,0.0,Male,Tablet,Top,Social Media,Evening
User4906,42,0.0,Male,Mobile,Bottom,Social Media,Evening
User4907,42,0.0,Non-Binary,Tablet,Side,Social Media,Morning
User4909,42,0.0,Female,Mobile,Bottom,Education,Evening
User491,42,0.0,Non-Binary,Mobile,Bottom,News,Evening
User4910,42,0.0,Female,Desktop,Top,Entertainment,Evening
User4912,42,0.0,Female,Mobile,Top,Social Media,Morning
User4913,37,0.0,Male,Tablet,Top,News,Evening
User4915,24,0.0,Non-Binary,Desktop,Bottom,Shopping,Afternoon
User4918,42,0.0,Non-Binary,Desktop,Bottom,News,Night
User4920,42,0.0,Non-Binary,Desktop,Top,News,Morning
User4922,42,0.0,Non-Binary,Desktop,Side,News,Afternoon
User4924,42,0.0,Non-Binary,Desktop,Side,Social Media,Afternoon
User4925,47,0.0,Female,Desktop,Side,Entertainment,Evening
User4933,42,0.0,Female,Mobile,Top,Entertainment,Morning
User4938,28,1.0,Male,Desktop,Side,Social Media,Evening
User494,42,0.0,Female,Tablet,Side,Shopping,Evening
User4940,19,0.0,Female,Desktop,Top,Social Media,Night
User4942,32,0.0,Male,Tablet,Side,News,Morning
